task,kind,seed,fold,n_train,n_val,auc_lasso,auc_ridge,lasso_top1,shap_top1,lasso_hit,shap_hit,lasso_best_hit_rank,shap_best_hit_rank,lasso_passed,shap_passed,shap_miss_as_top1,faithfulness_drop_top,faithfulness_drop_random,faithfulness_passed,fold_passed,top_shap,dataset,selected
motif_immune_exclusion,spatial,1,4,165,51,0.936923076923077,0.9292307692307692,density::tumor_area_ratio,density::tumor_area_ratio,density::tissue_density::CD8 T cell,density::tissue_density::CD8 T cell,3,4,True,True,False,0.15230769230769226,-0.0015384615384615996,True,True,density::tumor_area_ratio;composition::CD8 T cell;density::tumor_density::Tumor;density::tissue_density::CD8 T cell;density::tumor_density::Other,hnc_wu2022,True
motif_immune_exclusion,spatial,2,0,174,42,0.9858823529411764,0.9858823529411764,density::tumor_area_ratio,density::tumor_area_ratio,density::tissue_density::CD8 T cell,density::tissue_density::CD8 T cell,3,4,True,True,False,0.33176470588235296,0.025882352941176467,True,True,density::tumor_area_ratio;composition::CD8 T cell;density::tumor_density::Naive immune cell;density::tissue_density::CD8 T cell;density::tissue_density::Macrophage,hnc_wu2022,True
motif_immune_exclusion,spatial,2,1,178,38,0.9111111111111111,0.9111111111111111,density::tumor_area_ratio,density::tumor_area_ratio,density::tissue_density::CD8 T cell,density::tissue_density::CD8 T cell;point-pattern::CD8 T cell_K_r10,3,3,True,True,False,0.07222222222222219,0.022222222222222254,True,True,density::tumor_area_ratio;composition::CD8 T cell;density::tissue_density::CD8 T cell;density::tumor_density::Tumor;point-pattern::CD8 T cell_K_r10,hnc_wu2022,True
motif_immune_exclusion,spatial,2,2,170,46,0.8579545454545454,0.8768939393939394,density::tumor_area_ratio,density::tumor_area_ratio,density::tissue_density::CD8 T cell,density::tissue_density::CD8 T cell,3,4,True,True,False,0.17234848484848497,0.015151515151515249,True,True,density::tumor_area_ratio;density::tissue_density::Stroma;composition::CD8 T cell;density::tissue_density::CD8 T cell;density::tissue_density::Macrophage,hnc_wu2022,True
motif_immune_exclusion,spatial,2,3,171,45,0.9543650793650794,0.9563492063492064,density::tumor_area_ratio,density::tumor_density::B cell,density::tissue_density::CD8 T cell,density::tissue_density::CD8 T cell,4,3,True,True,False,0.23809523809523814,1.1102230246251565e-16,True,True,density::tumor_density::B cell;density::tumor_area_ratio;density::tissue_density::CD8 T cell;density::tumor_density::Stroma;composition::CD8 T cell,hnc_wu2022,True
motif_immune_exclusion,spatial,2,4,171,45,0.9563492063492063,0.9623015873015873,density::tumor_area_ratio,density::tumor_area_ratio,density::tissue_density::CD8 T cell,density::tissue_density::CD8 T cell,4,3,True,True,False,0.11507936507936511,0.031746031746031744,True,True,density::tumor_area_ratio;composition::CD8 T cell;density::tissue_density::CD8 T cell;density::tumor_density::B cell;density::tissue_density::Macrophage,hnc_wu2022,True
motif_tumor_high,control,0,0,285,81,0.942857142857143,0.9385093167701863,composition::Tumor,composition::Tumor,composition::Tumor;density::tissue_density::Tumor;density::tumor_density::Tumor;composition::Tumor (Proliferating),composition::Tumor;density::tissue_density::Tumor;composition::Tumor (Proliferating);density::tumor_density::Tumor,1,1,True,True,False,0.0931677018633541,0.02546583850931672,True,True,composition::Tumor;density::tissue_density::Tumor;composition::Tumor (Proliferating);density::tumor_density::Tumor;point-pattern::Tumor_L_r10,hnc_wu2022,False
motif_tumor_high,control,0,1,289,77,0.9743243243243243,0.9722972972972972,composition::Tumor,composition::Tumor,composition::Tumor;density::tumor_density::Tumor;density::tissue_density::Tumor;composition::Tumor (Proliferating),composition::Tumor;density::tumor_density::Tumor;density::tissue_density::Tumor;composition::Tumor (Proliferating),1,1,True,True,False,0.08918918918918917,0.0033783783783782884,True,True,composition::Tumor;density::tumor_density::Tumor;density::tissue_density::Tumor;composition::Tumor (Proliferating);composition::CD8 T cell,hnc_wu2022,False
motif_tumor_high,control,0,2,299,67,0.9936479128856623,0.9909255898366607,composition::Tumor,composition::Tumor,composition::Tumor;density::tumor_density::Tumor;density::tissue_density::Tumor;composition::Tumor (Proliferating),composition::Tumor;density::tumor_density::Tumor;composition::Tumor (Proliferating);density::tissue_density::Tumor,1,1,True,True,False,0.0490018148820327,0.0009074410163339985,True,True,composition::Tumor;density::tumor_density::Tumor;composition::Tumor (Proliferating);density::tissue_density::Tumor;composition::B cell,hnc_wu2022,False
motif_tumor_high,control,0,3,300,66,0.984375,0.9852941176470588,composition::Tumor,composition::Tumor,composition::Tumor;density::tissue_density::Tumor;density::tumor_density::Tumor;composition::Tumor (Proliferating),composition::Tumor;density::tissue_density::Tumor;density::tumor_density::Tumor,1,1,True,True,False,0.10202205882352933,0.0018382352941176405,True,True,composition::Tumor;composition::Macrophage;density::tissue_density::Tumor;composition::CD8 T cell;density::tumor_density::Tumor,hnc_wu2022,False
