task,seed,fold,method,rank,feature,dataset,selected
motif_apc_t_contact,0,4,shap,16,mixing::neighbor_fraction__Tumor (CK+ HR lo)__to__Stromal cells,bc_jackson2020,True
motif_apc_t_contact,0,4,shap,17,point-pattern::T & B cells_K_r200,bc_jackson2020,True
motif_apc_t_contact,0,4,shap,18,density::tissue_density::B cell,bc_jackson2020,True
motif_apc_t_contact,0,4,shap,19,mixing::shannon_entropy_global,bc_jackson2020,True
motif_apc_t_contact,0,4,shap,20,mixing::neighbor_fraction__Macrophage__to__Macrophage,bc_jackson2020,True
motif_apc_t_contact,1,0,lasso,1,mixing::neighbor_fraction__Macrophage__to__T cell,bc_jackson2020,True
motif_apc_t_contact,1,0,lasso,2,mixing::neighbor_fraction__T cell__to__Macrophage,bc_jackson2020,True
motif_apc_t_contact,1,0,lasso,3,mixing::neighbor_fraction__Tumor (Myoepithelial)__to__Tumor (Basal CK),bc_jackson2020,True
motif_apc_t_contact,1,0,lasso,4,mixing::neighbor_fraction__Tumor (Myoepithelial)__to__T cell,bc_jackson2020,True
motif_apc_t_contact,1,0,lasso,5,mixing::neighbor_fraction__Tumor (CK+ HR+)__to__Stromal cells,bc_jackson2020,True
motif_apc_t_contact,1,0,lasso,6,mixing::neighbor_fraction__Tumor (Basal CK)__to__B cell,bc_jackson2020,True
motif_apc_t_contact,1,0,lasso,7,mixing::neighbor_fraction__Tumor (Apoptotic)__to__Endothelial,bc_jackson2020,True
motif_apc_t_contact,1,0,lasso,8,mixing::neighbor_fraction__Tumor (CK+ HR lo)__to__Stromal cells,bc_jackson2020,True
motif_apc_t_contact,1,0,lasso,9,density::tumor_density::Macrophage,bc_jackson2020,True
motif_apc_t_contact,1,0,lasso,10,mixing::neighbor_fraction__Tumor (CK7+ CK hi Ecadh hi)__to__Tumor (Epithelial low),bc_jackson2020,True
motif_apc_t_contact,1,0,lasso,11,mixing::neighbor_fraction__Tumor (CK7+ CK hi Ecadh hi)__to__T & B cells,bc_jackson2020,True
motif_apc_t_contact,1,0,lasso,12,mixing::neighbor_fraction__Macrophage__to__Tumor (CK7+),bc_jackson2020,True
motif_apc_t_contact,1,0,lasso,13,density::tumor_density::T cell,bc_jackson2020,True
motif_apc_t_contact,1,0,lasso,14,density::tumor_density::Tumor (Epithelial low),bc_jackson2020,True
motif_apc_t_contact,1,0,lasso,15,mixing::neighbor_fraction__Tumor (CK+ HR+)__to__T cell,bc_jackson2020,True
motif_apc_t_contact,1,0,lasso,16,mixing::neighbor_fraction__Tumor (p53+ EGFR+)__to__Tumor (Basal CK),bc_jackson2020,True
motif_apc_t_contact,1,0,lasso,17,mixing::neighbor_fraction__Tumor (Proliferative)__to__Tumor (CK lo HR lo),bc_jackson2020,True
motif_apc_t_contact,1,0,lasso,18,mixing::neighbor_fraction__Tumor (CK+ HR lo)__to__Tumor (CK7+ CK hi Ecadh hi),bc_jackson2020,True
motif_apc_t_contact,1,0,lasso,19,mixing::neighbor_fraction__Macrophage__to__Endothelial,bc_jackson2020,True
motif_apc_t_contact,1,0,lasso,20,mixing::neighbor_fraction__B cell__to__Tumor (CK+ HR hi),bc_jackson2020,True
motif_apc_t_contact,1,0,shap,1,mixing::neighbor_fraction__Macrophage__to__T cell,bc_jackson2020,True
motif_apc_t_contact,1,0,shap,2,mixing::neighbor_fraction__T cell__to__Macrophage,bc_jackson2020,True
