dataset,task,class,feature,seed,coefficient_mean,coefficient_sd,fold_selection_frequency,n_folds,selected
BC-Jackson2020,response,1,patch_max_composition__Tumor (Hypoxic),0,-0.3062478690387083,0.21197297488301908,0.8,5,True
BC-Jackson2020,response,1,patch_max_composition__Tumor (Hypoxic),1,-0.20297249756957197,0.13959160674083748,0.8,5,True
BC-Jackson2020,response,1,patch_max_composition__Tumor (Hypoxic),2,-0.2978832296008043,0.1904005584075224,0.8,5,True
BC-Jackson2020,response,1,patch_max_composition__Tumor (Myoepithelial),0,-0.1033235529775651,0.08534373829062347,0.8,5,True
BC-Jackson2020,response,1,patch_max_composition__Tumor (Myoepithelial),1,-0.0691709082940411,0.15467085301087993,0.2,5,False
BC-Jackson2020,response,1,patch_max_composition__Tumor (Myoepithelial),2,-0.1446772285101183,0.20574573503068444,0.6,5,True
BC-Jackson2020,response,1,patch_max_composition__Tumor (Proliferative),0,0.0,0.0,0.0,5,False
BC-Jackson2020,response,1,patch_max_composition__Tumor (Proliferative),1,0.0,0.0,0.0,5,False
BC-Jackson2020,response,1,patch_max_composition__Tumor (Proliferative),2,0.041443842530964885,0.09267124914803442,0.2,5,False
BC-Jackson2020,response,1,patch_max_composition__Tumor (p53+ EGFR+),0,-0.09006182169056194,0.12366939136321081,0.4,5,False
BC-Jackson2020,response,1,patch_max_composition__Tumor (p53+ EGFR+),1,-0.03724637000638413,0.069362081942898,0.4,5,False
BC-Jackson2020,response,1,patch_max_composition__Tumor (p53+ EGFR+),2,-0.04255183623919874,0.06289591207099544,0.6,5,True
BC-Jackson2020,response,1,patch_max_expression__CD20,0,0.0,0.0,0.0,5,False
BC-Jackson2020,response,1,patch_max_expression__CD20,1,-0.013857221212909814,0.03098568861131843,0.2,5,False
BC-Jackson2020,response,1,patch_max_expression__CD20,2,0.0,0.0,0.0,5,False
BC-Jackson2020,response,1,patch_max_expression__CD3,0,-0.22801728991384787,0.23175047094584883,0.8,5,True
BC-Jackson2020,response,1,patch_max_expression__CD3,1,-0.13254210760108603,0.17541689861441392,0.6,5,True
