dataset,task,class,feature,coefficient_mean,coefficient_sd,fold_selection_frequency,n_fold_models,seed_selection_frequency,bootstrap_coefficient_mean,bootstrap_coefficient_sd,ci_low,ci_high,n_bootstrap_fits,bootstrap_selection_frequency,direction,bootstrap_ci_direction
TNBC-Wang2023,pCR_arm_C,1,patch_quantile_0.50_composition__CD15^{+},-0.0501678473581791,0.09941608152382672,0.26666666666666666,15,0.0,-0.13113373044263482,0.2884518227113525,-1.0347864527287884,0.0,3000,0.30966666666666665,negative,crosses zero
TNBC-Wang2023,pCR_arm_C,1,patch_quantile_0.50_composition__CD20^+B,-0.11561077682049252,0.19528264445468727,0.4666666666666667,15,0.3333333333333333,-0.1481622316406102,0.32374149566553273,-1.0286117777380537,0.3133535193381135,3000,0.447,negative,crosses zero
TNBC-Wang2023,pCR_arm_C,1,patch_quantile_0.50_composition__CD4^+PD1^+T,-0.12441184555786217,0.30298041651668645,0.5333333333333333,15,0.3333333333333333,-0.08331822639461811,0.47017213029374727,-1.3439441892076427,0.9183428515030898,3000,0.4786666666666667,negative,crosses zero
TNBC-Wang2023,pCR_arm_C,1,patch_quantile_0.50_composition__CD4^+TCF1^+T,-0.05698996341548616,0.14489599238292677,0.2,15,0.0,-0.07652769830260404,0.30017976863715007,-1.0118707593378629,0.33378100633550767,3000,0.2796666666666667,negative,crosses zero
TNBC-Wang2023,pCR_arm_C,1,patch_quantile_0.50_composition__CD56^+NK,0.9154577996066084,0.672875704508681,1.0,15,1.0,0.48426063270058495,0.6151152901303063,0.0,2.1183671636489367,3000,0.689,positive,crosses zero
TNBC-Wang2023,pCR_arm_C,1,patch_quantile_0.50_composition__CD56^{+}NE,0.000590075361673396,0.09583956842120402,0.2,15,0.0,0.030493830966349948,0.25832156542452794,-0.42920461883108557,0.711677963920579,3000,0.24833333333333332,positive,crosses zero
TNBC-Wang2023,pCR_arm_C,1,patch_quantile_0.50_composition__CD79a^+Plasma,0.0,0.0,0.0,15,0.0,0.023318571389139963,0.23868204418699965,-0.47633000710174256,0.6828098613345761,3000,0.22666666666666666,not selected,crosses zero
TNBC-Wang2023,pCR_arm_C,1,patch_quantile_0.50_composition__CD8^+GZMB^+T,0.0783270018914292,0.14367097173423352,0.4666666666666667,15,0.3333333333333333,0.1854407736083496,0.3886496005119403,-0.23398332757691737,1.2358971102863536,3000,0.43366666666666664,positive,crosses zero
TNBC-Wang2023,pCR_arm_C,1,patch_quantile_0.50_composition__CD8^+PD1^+T_{Ex},-0.1258670417336667,0.2907797709178417,0.4,15,0.3333333333333333,-0.13757863025697153,0.4054446824889022,-1.2353193784829788,0.5609847391905005,3000,0.44266666666666665,negative,crosses zero
TNBC-Wang2023,pCR_arm_C,1,patch_quantile_0.50_composition__CD8^+T,0.006411494577700368,0.12369742332176559,0.13333333333333333,15,0.0,-0.03507042465940686,0.2821643260831944,-0.8782654435133632,0.5104818276617289,3000,0.26,positive,crosses zero
