dataset,task,class,feature,coefficient_mean,coefficient_sd,fold_selection_frequency,n_fold_models,seed_selection_frequency,bootstrap_coefficient_mean,bootstrap_coefficient_sd,ci_low,ci_high,n_bootstrap_fits,bootstrap_selection_frequency,direction,bootstrap_ci_direction
BC-Jackson2020,clinical_type,HR-HER2+,utag_0009,0.020097421078632275,0.21396310596850604,0.8666666666666667,15,1.0,-0.005808670558400384,0.3850987901559712,-0.9113611325621597,0.6406374350190164,3000,0.8316666666666667,positive,crosses zero
BC-Jackson2020,clinical_type,TripleNeg,utag_0000,-0.3422122639914354,0.7202616646727321,0.9333333333333333,15,1.0,-0.3675694295588273,0.8538394792607769,-2.634667539596556,0.7601022854447365,3000,0.8806666666666667,negative,crosses zero
BC-Jackson2020,clinical_type,TripleNeg,utag_0001,-0.07597635245571534,0.29937288472610235,0.9333333333333333,15,1.0,-0.09744947930332637,0.5035439307584385,-1.3868905901908875,0.5915309265255934,3000,0.822,negative,crosses zero
BC-Jackson2020,clinical_type,TripleNeg,utag_0002,-0.06549029970580401,0.34808754754438387,0.8,15,1.0,-0.09437957067569733,0.5516926297164059,-1.5098181754350655,0.48944676592946057,3000,0.7436666666666667,negative,crosses zero
BC-Jackson2020,clinical_type,TripleNeg,utag_0003,0.03626394607126713,0.28689900266184676,0.6666666666666666,15,0.6666666666666666,0.021925398879800922,0.5240758175694458,-0.8175553083419798,1.1854388892650607,3000,0.7496666666666667,positive,crosses zero
BC-Jackson2020,clinical_type,TripleNeg,utag_0004,-0.08635018073643247,0.3968397674368533,0.9333333333333333,15,1.0,-0.08496219686914386,0.5204257429289368,-1.4006120324134825,0.6883337274193767,3000,0.8343333333333334,negative,crosses zero
BC-Jackson2020,clinical_type,TripleNeg,utag_0005,0.06119104480991761,0.2135114497777954,0.6666666666666666,15,1.0,0.06177326795632022,0.4106468348320832,-0.8396749809384343,0.8361087620258332,3000,0.783,positive,crosses zero
BC-Jackson2020,clinical_type,TripleNeg,utag_0006,-0.025289822090417146,0.5030356646122778,0.7333333333333333,15,1.0,-0.03497606405832751,0.6987334754516504,-1.7897373616695387,1.2489351540803915,3000,0.8383333333333334,negative,crosses zero
BC-Jackson2020,clinical_type,TripleNeg,utag_0007,0.285514064754049,0.5611543747818143,0.9333333333333333,15,1.0,0.3552564440313666,0.8974357655727052,-0.9320359468460075,2.7243558764457707,3000,0.8613333333333333,positive,crosses zero
BC-Jackson2020,clinical_type,TripleNeg,utag_0008,0.06956602092832327,0.30013032885033303,0.8666666666666667,15,1.0,0.10032728010040713,0.42753999365684286,-1.145086750388145,0.7699806481599811,3000,0.85,positive,crosses zero
BC-Jackson2020,clinical_type,TripleNeg,utag_0009,-0.1423239827156067,0.4542814304249911,1.0,15,1.0,-0.11562783194907206,0.5375185605623274,-1.4741874933242796,0.5900530293583872,3000,0.8636666666666667,negative,crosses zero
BC-METABRIC-Ali2020,ER_status,1,utag_0000,-0.2622989366801145,0.8049533604814102,0.8666666666666667,15,1.0,-0.25608419282185785,0.9412254207253672,-2.6741267681121825,1.4322786837816248,3000,0.8953333333333333,negative,crosses zero
BC-METABRIC-Ali2020,ER_status,1,utag_0001,-0.09984859488904477,0.7174305105351247,0.8666666666666667,15,1.0,-0.09091001653817875,0.8238824557031805,-2.7208546400070186,1.0223039388656616,3000,0.8176666666666667,negative,crosses zero
BC-METABRIC-Ali2020,ER_status,1,utag_0002,-0.18389657542405377,0.530450674109771,0.7333333333333333,15,1.0,-0.17467111059754098,0.6257454490927687,-1.9184458523988717,0.7113259464502335,3000,0.806,negative,crosses zero
BC-METABRIC-Ali2020,ER_status,1,utag_0003,-0.07761893396576246,0.5015250382922917,0.8,15,1.0,-0.06276749127727574,0.5893602918340259,-1.8286082714796064,0.942027506232262,3000,0.8836666666666667,negative,crosses zero
BC-METABRIC-Ali2020,ER_status,1,utag_0004,-0.2576542692879836,0.7850760497002949,0.9333333333333333,15,1.0,-0.26496256764088566,0.9967464229986134,-3.0687860786914825,0.9011112198233606,3000,0.921,negative,crosses zero
BC-METABRIC-Ali2020,ER_status,1,utag_0005,0.40258352576444545,1.2981761328369839,0.8,15,1.0,0.48282738241064727,1.4812543656223762,-2.6192512571811677,4.3072061300277795,3000,0.9,positive,crosses zero
BC-METABRIC-Ali2020,ER_status,1,utag_0006,-0.07795114529629549,0.15813549001570876,0.8666666666666667,15,1.0,-0.033086001900521904,0.3132210817621957,-0.5200447261333464,0.7038695350289346,3000,0.8733333333333333,negative,crosses zero
