dataset,task,seed,fold,lambda,n_train,n_val,class,feature,coefficient,selected
BC-Jackson2020,response,1,3,1.0,168,51,1,utag_0007,0.010495047084987164,True
BC-Jackson2020,response,1,3,1.0,168,51,1,utag_0008,0.2878517508506775,True
BC-Jackson2020,response,1,3,1.0,168,51,1,utag_0009,-0.3152619004249573,True
BC-Jackson2020,response,1,4,1.0,179,40,1,utag_0000,-0.13327504694461823,True
BC-Jackson2020,response,1,4,1.0,179,40,1,utag_0001,0.0,False
BC-Jackson2020,response,1,4,1.0,179,40,1,utag_0002,0.14962008595466614,True
BC-Jackson2020,response,1,4,1.0,179,40,1,utag_0003,0.0,False
BC-Jackson2020,response,1,4,1.0,179,40,1,utag_0004,-0.06297853589057922,True
BC-Jackson2020,response,1,4,1.0,179,40,1,utag_0005,0.046429481357336044,True
BC-Jackson2020,response,1,4,1.0,179,40,1,utag_0006,0.02459266409277916,True
BC-Jackson2020,response,1,4,1.0,179,40,1,utag_0007,-0.09758400171995163,True
BC-Jackson2020,response,1,4,1.0,179,40,1,utag_0008,0.0,False
BC-Jackson2020,response,1,4,1.0,179,40,1,utag_0009,-0.5601998567581177,True
BC-Jackson2020,response,2,0,1.0,172,47,1,utag_0000,-0.08302220702171326,True
BC-Jackson2020,response,2,0,1.0,172,47,1,utag_0001,0.23337344825267792,True
BC-Jackson2020,response,2,0,1.0,172,47,1,utag_0002,-0.008234124630689621,True
BC-Jackson2020,response,2,0,1.0,172,47,1,utag_0003,-0.11564861238002777,True
BC-Jackson2020,response,2,0,1.0,172,47,1,utag_0004,0.0,False
BC-Jackson2020,response,2,0,1.0,172,47,1,utag_0005,0.0,False
BC-Jackson2020,response,2,0,1.0,172,47,1,utag_0006,-0.0536545068025589,True
BC-Jackson2020,response,2,0,1.0,172,47,1,utag_0007,0.02648075670003891,True
BC-Jackson2020,response,2,0,1.0,172,47,1,utag_0008,-0.08554522693157196,True
BC-Jackson2020,response,2,0,1.0,172,47,1,utag_0009,-0.21615482866764069,True
BC-Jackson2020,response,2,1,1.0,181,38,1,utag_0000,0.07487879693508148,True
BC-Jackson2020,response,2,1,1.0,181,38,1,utag_0001,-0.0471791997551918,True
BC-Jackson2020,response,2,1,1.0,181,38,1,utag_0002,-0.11352482438087463,True
BC-Jackson2020,response,2,1,1.0,181,38,1,utag_0003,-0.11236867308616638,True
BC-Jackson2020,response,2,1,1.0,181,38,1,utag_0004,0.07504153251647949,True
BC-Jackson2020,response,2,1,1.0,181,38,1,utag_0005,0.0,False
BC-Jackson2020,response,2,1,1.0,181,38,1,utag_0006,0.0,False
BC-Jackson2020,response,2,1,1.0,181,38,1,utag_0007,-0.3061179518699646,True
BC-Jackson2020,response,2,1,1.0,181,38,1,utag_0008,-0.2723522186279297,True
BC-Jackson2020,response,2,1,1.0,181,38,1,utag_0009,0.0,False
BC-Jackson2020,response,2,2,1.0,175,44,1,utag_0000,-0.14010997116565704,True
BC-Jackson2020,response,2,2,1.0,175,44,1,utag_0001,-0.29226231575012207,True
BC-Jackson2020,response,2,2,1.0,175,44,1,utag_0002,-0.2857341468334198,True
BC-Jackson2020,response,2,2,1.0,175,44,1,utag_0003,0.012487855739891529,True
BC-Jackson2020,response,2,2,1.0,175,44,1,utag_0004,0.0,False
BC-Jackson2020,response,2,2,1.0,175,44,1,utag_0005,-0.11289702355861664,True
BC-Jackson2020,response,2,2,1.0,175,44,1,utag_0006,0.0,False
BC-Jackson2020,response,2,2,1.0,175,44,1,utag_0007,-0.067153699696064,True
BC-Jackson2020,response,2,2,1.0,175,44,1,utag_0008,0.0,False
BC-Jackson2020,response,2,2,1.0,175,44,1,utag_0009,0.0,False
BC-Jackson2020,response,2,3,1.0,172,47,1,utag_0000,-0.2414131909608841,True
BC-Jackson2020,response,2,3,1.0,172,47,1,utag_0001,0.016417548060417175,True
BC-Jackson2020,response,2,3,1.0,172,47,1,utag_0002,0.11550036072731018,True
BC-Jackson2020,response,2,3,1.0,172,47,1,utag_0003,0.0,False
BC-Jackson2020,response,2,3,1.0,172,47,1,utag_0004,0.10555873811244965,True
BC-Jackson2020,response,2,3,1.0,172,47,1,utag_0005,0.0,False
BC-Jackson2020,response,2,3,1.0,172,47,1,utag_0006,-0.1254327893257141,True
BC-Jackson2020,response,2,3,1.0,172,47,1,utag_0007,-0.4325968623161316,True
BC-Jackson2020,response,2,3,1.0,172,47,1,utag_0008,-0.014217797666788101,True
BC-Jackson2020,response,2,3,1.0,172,47,1,utag_0009,-0.4383222162723541,True
BC-Jackson2020,response,2,4,1.0,176,43,1,utag_0000,0.027096806094050407,True
BC-Jackson2020,response,2,4,1.0,176,43,1,utag_0001,-0.047775838524103165,True
BC-Jackson2020,response,2,4,1.0,176,43,1,utag_0002,-0.012087791226804256,True
BC-Jackson2020,response,2,4,1.0,176,43,1,utag_0003,0.061984043568372726,True
BC-Jackson2020,response,2,4,1.0,176,43,1,utag_0004,-0.27195942401885986,True
BC-Jackson2020,response,2,4,1.0,176,43,1,utag_0005,0.0,False
BC-Jackson2020,response,2,4,1.0,176,43,1,utag_0006,0.2972704768180847,True
BC-Jackson2020,response,2,4,1.0,176,43,1,utag_0007,-0.10728106647729874,True
BC-Jackson2020,response,2,4,1.0,176,43,1,utag_0008,-0.07992111146450043,True
BC-Jackson2020,response,2,4,1.0,176,43,1,utag_0009,0.0,False
BC-Jackson2020,clinical_type,0,0,1.0,304,66,HR+HER2+,utag_0000,-0.04875576123595238,True
BC-Jackson2020,clinical_type,0,0,1.0,304,66,HR+HER2+,utag_0001,0.07881692051887512,True
BC-Jackson2020,clinical_type,0,0,1.0,304,66,HR+HER2+,utag_0002,-0.1812959909439087,True
BC-Jackson2020,clinical_type,0,0,1.0,304,66,HR+HER2+,utag_0003,-0.11701685190200806,True
BC-Jackson2020,clinical_type,0,0,1.0,304,66,HR+HER2+,utag_0004,-0.7945647239685059,True
BC-Jackson2020,clinical_type,0,0,1.0,304,66,HR+HER2+,utag_0005,0.15160733461380005,True
BC-Jackson2020,clinical_type,0,0,1.0,304,66,HR+HER2+,utag_0006,0.0,False
