dataset,task,scheme,model,class,seed,fold,feature,mean_abs_shap,mean_shap,value_shap_spearman,top_feature,n_explained_regions
bc_jackson2020,OS,cv,cox,risk,0,1,expression__Estrogen,0.0060578475308995135,-0.0006833378638956363,-0.9999999999999999,False,78
bc_jackson2020,OS,cv,cox,risk,0,1,expression__Fibronectin,0.04146054522609091,-0.0013496252746479985,-0.9999999999999999,False,78
bc_jackson2020,OS,cv,cox,risk,0,1,expression__GATA3,0.0014292615378678681,0.0002348897713454684,0.9999999999999999,False,78
bc_jackson2020,OS,cv,cox,risk,0,1,expression__Histone H3,0.06945959148308556,-0.007986037990369519,-0.9999999999999999,True,78
bc_jackson2020,OS,cv,cox,risk,0,1,expression__Keratin 14 (KRT14),0.013655312786615803,-0.00027064948831748956,-0.9999999999999999,False,78
bc_jackson2020,OS,cv,cox,risk,0,1,expression__Ki-67,0.0011633439201906334,-0.0001010573965100808,0.9999999999999999,False,78
bc_jackson2020,OS,cv,cox,risk,0,1,expression__Progesterone Receptor A/B,0.03903199891304286,-0.0011762887661000674,-0.9999999999999999,False,78
bc_jackson2020,OS,cv,cox,risk,0,1,expression__SMA,0.00046233996835778207,6.311775846772355e-05,0.9999999999999999,False,78
bc_jackson2020,OS,cv,cox,risk,0,1,expression__Slug,0.0313050908468999,-0.00027372337310560405,-0.9999999999999999,False,78
bc_jackson2020,OS,cv,cox,risk,0,1,expression__Twist,0.18630115031548172,-0.05231244627091717,-0.9999999999999999,True,78
bc_jackson2020,OS,cv,cox,risk,0,1,expression__Vimentin,0.2259550545422392,-0.025420351701189378,0.9999999999999999,True,78
bc_jackson2020,OS,cv,cox,risk,0,1,expression__c-Myc,0.07733834845162703,0.004728407979560879,0.9999999999999999,True,78
bc_jackson2020,OS,cv,cox,risk,0,1,expression__c-erbB-2 - Her2,0.1803677954858087,0.014382869166078121,0.9999999999999999,True,78
bc_jackson2020,OS,cv,cox,risk,0,1,expression__cleaved PARP,0.08229807825824778,0.002538299497470441,0.9999999999999999,True,78
bc_jackson2020,OS,cv,cox,risk,0,1,expression__p53,0.1675717171044934,0.03349656414010919,0.9999999999999999,True,78
bc_jackson2020,OS,cv,cox,risk,0,1,expression__pan Cytokeratin,0.047178949230878335,0.01416497766039888,0.9999999999999999,False,78
bc_jackson2020,OS,cv,cox,risk,0,1,expression__phospho-Histone,0.03674789589723016,-0.001168810431716999,0.9999999999999999,False,78
bc_jackson2020,OS,cv,cox,risk,0,1,expression__phospho-S6,0.057110633047441975,0.0035390511138946945,0.9999999999999999,True,78
bc_jackson2020,OS,cv,cox,risk,0,1,expression__phospho-mTOR,0.10503969493985668,-0.025697772163625753,-0.9999999999999999,True,78
bc_jackson2020,OS,cv,cox,risk,0,1,expression__vWF,0.2353776865365592,-0.049394810347211236,-0.9999999999999999,True,78
bc_jackson2020,OS,cv,cox,risk,0,2,composition__B cell,0.05744912696322884,-0.017175596584710108,-1.0,False,74
bc_jackson2020,OS,cv,cox,risk,0,2,composition__Endothelial,0.048015845309375874,-0.00982157602882388,1.0,False,74
bc_jackson2020,OS,cv,cox,risk,0,2,composition__Macrophage,0.05968794674297075,-0.010074799844447827,-0.9999999999999999,True,74
bc_jackson2020,OS,cv,cox,risk,0,2,composition__Stroma (Fibronectin hi),0.033469640155701245,-0.016207330900927172,1.0,False,74
bc_jackson2020,OS,cv,cox,risk,0,2,composition__Stroma (Large elongated),0.046357505474683335,-0.013002219980437504,1.0,False,74
bc_jackson2020,OS,cv,cox,risk,0,2,composition__Stroma (SMA hi Vimentin hi),0.043203782667170634,0.007451197770467486,-1.0,False,74
bc_jackson2020,OS,cv,cox,risk,0,2,composition__Stroma (Small circular),0.06905389909761431,0.0023193630441733113,-0.9999999999999999,True,74
bc_jackson2020,OS,cv,cox,risk,0,2,composition__Stroma (Small elongated),0.026410285393848047,-0.007063138591684412,-1.0,False,74
bc_jackson2020,OS,cv,cox,risk,0,2,composition__Stroma (Vimentin hi),0.07586771218111721,-0.010860664123315074,-0.9999999999999999,True,74
bc_jackson2020,OS,cv,cox,risk,0,2,composition__T & B cells,0.006600241285364708,0.0012732333341666023,-1.0,False,74
bc_jackson2020,OS,cv,cox,risk,0,2,composition__T cell,0.04885666378938282,-0.0075806878894195935,0.9999999999999999,False,74
bc_jackson2020,OS,cv,cox,risk,0,2,composition__Tumor (Apoptotic),0.03694899458962486,0.03450154448240391,-1.0,False,74
bc_jackson2020,OS,cv,cox,risk,0,2,composition__Tumor (Basal CK),0.029868389142362842,0.0006310873796162781,-1.0,False,74
bc_jackson2020,OS,cv,cox,risk,0,2,composition__Tumor (CK lo HR hi p53+),0.03155324314445864,0.01066031529308114,1.0,False,74
bc_jackson2020,OS,cv,cox,risk,0,2,composition__Tumor (CK lo HR lo),0.09888517121239869,0.02268183159567651,1.0,True,74
bc_jackson2020,OS,cv,cox,risk,0,2,composition__Tumor (CK+ HR hi),0.023164806259630397,0.004039940054892952,0.9999999999999998,False,74
bc_jackson2020,OS,cv,cox,risk,0,2,composition__Tumor (CK+ HR lo),0.060412364390499664,-0.007982636791952295,0.9999999999999999,True,74
bc_jackson2020,OS,cv,cox,risk,0,2,composition__Tumor (CK+ HR+),0.004390692836765811,0.0007831340207455182,1.0,False,74
bc_jackson2020,OS,cv,cox,risk,0,2,composition__Tumor (CK7+ CK hi Ecadh hi),0.003718960268386219,-0.003718960268386219,1.0,False,74
bc_jackson2020,OS,cv,cox,risk,0,2,composition__Tumor (CK7+),0.098087828629626,0.005474828153841361,-0.9999999999999998,True,74
bc_jackson2020,OS,cv,cox,risk,0,2,composition__Tumor (Epithelial low),0.06688675944210665,-0.014098248607379191,0.9999999999999999,True,74
bc_jackson2020,OS,cv,cox,risk,0,2,composition__Tumor (Hypoxic),0.007505813005338903,-0.0009159755592157958,1.0,False,74
bc_jackson2020,OS,cv,cox,risk,0,2,composition__Tumor (Myoepithelial),0.023850801014380536,-7.6708202308683e-05,-1.0,False,74
bc_jackson2020,OS,cv,cox,risk,0,2,composition__Tumor (Proliferative),0.04623691304405229,-0.0038636561193870623,1.0,False,74
