dataset,task,seed,fold,lambda,n_train,n_val,class,feature,coefficient,selected
BC-Jackson2020,response,0,0,1.0,179,40,1,patch_quantile_0.25_expression__CD68,-0.021641447179392845,True
BC-Jackson2020,response,0,0,1.0,179,40,1,patch_quantile_0.25_expression__Carbonic Anhydrase IX,0.0,False
BC-Jackson2020,response,0,0,1.0,179,40,1,patch_quantile_0.25_expression__Cytokeratin 19,-0.18225796659170504,True
BC-Jackson2020,response,0,0,1.0,179,40,1,patch_quantile_0.25_expression__Cytokeratin 5,0.0,False
BC-Jackson2020,response,0,0,1.0,179,40,1,patch_quantile_0.25_expression__Cytokeratin 7,0.0,False
BC-Jackson2020,response,0,0,1.0,179,40,1,patch_quantile_0.25_expression__Cytokeratin 8/18,0.38395962963434793,True
BC-Jackson2020,response,0,0,1.0,179,40,1,patch_quantile_0.25_expression__DNA1,0.0,False
BC-Jackson2020,response,0,0,1.0,179,40,1,patch_quantile_0.25_expression__EGFR,0.0,False
BC-Jackson2020,response,0,0,1.0,179,40,1,patch_quantile_0.25_expression__Ecadherin,0.0,False
BC-Jackson2020,response,0,0,1.0,179,40,1,patch_quantile_0.25_expression__Estrogen,0.7333418385867592,True
BC-Jackson2020,response,0,0,1.0,179,40,1,patch_quantile_0.25_expression__Fibronectin,0.0,False
BC-Jackson2020,response,0,0,1.0,179,40,1,patch_quantile_0.25_expression__GATA3,0.1672147953299291,True
BC-Jackson2020,response,0,0,1.0,179,40,1,patch_quantile_0.25_expression__Histone H3,0.0,False
BC-Jackson2020,response,0,0,1.0,179,40,1,patch_quantile_0.25_expression__Keratin 14 (KRT14),-0.25786264472449705,True
BC-Jackson2020,response,0,0,1.0,179,40,1,patch_quantile_0.25_expression__Ki-67,0.0,False
BC-Jackson2020,response,0,0,1.0,179,40,1,patch_quantile_0.25_expression__Progesterone Receptor A/B,0.0,False
BC-Jackson2020,response,0,0,1.0,179,40,1,patch_quantile_0.25_expression__SMA,0.5117850695287915,True
BC-Jackson2020,response,0,0,1.0,179,40,1,patch_quantile_0.25_expression__Slug,0.0,False
BC-Jackson2020,response,0,0,1.0,179,40,1,patch_quantile_0.25_expression__Twist,0.0,False
BC-Jackson2020,response,0,0,1.0,179,40,1,patch_quantile_0.25_expression__Vimentin,-0.1274736108956291,True
BC-Jackson2020,response,0,0,1.0,179,40,1,patch_quantile_0.25_expression__c-Myc,0.0,False
BC-Jackson2020,response,0,0,1.0,179,40,1,patch_quantile_0.25_expression__c-erbB-2 - Her2,-0.0486054782173324,True
BC-Jackson2020,response,0,0,1.0,179,40,1,patch_quantile_0.25_expression__cleaved PARP,0.0,False
BC-Jackson2020,response,0,0,1.0,179,40,1,patch_quantile_0.25_expression__p53,0.0,False
BC-Jackson2020,response,0,0,1.0,179,40,1,patch_quantile_0.25_expression__pan Cytokeratin,0.0,False
BC-Jackson2020,response,0,0,1.0,179,40,1,patch_quantile_0.25_expression__phospho-Histone,-0.10359384457231297,True
