dataset,task,class,feature,seed,coefficient_mean,coefficient_sd,fold_selection_frequency,n_folds,selected
BC-Jackson2020,response,1,patch_quantile_0.25_expression__Cytokeratin 5,1,0.009109483015072866,0.03725671014338951,0.4,5,False
BC-Jackson2020,response,1,patch_quantile_0.25_expression__Cytokeratin 5,2,0.0535502904883159,0.18790646990067053,0.6,5,True
BC-Jackson2020,response,1,patch_quantile_0.25_expression__Cytokeratin 7,0,0.01792094508878345,0.0400724514395608,0.2,5,False
BC-Jackson2020,response,1,patch_quantile_0.25_expression__Cytokeratin 7,1,0.0,0.0,0.0,5,False
BC-Jackson2020,response,1,patch_quantile_0.25_expression__Cytokeratin 7,2,0.0,0.0,0.0,5,False
BC-Jackson2020,response,1,patch_quantile_0.25_expression__Cytokeratin 8/18,0,-0.007549166660818933,0.016880449827066234,0.2,5,False
BC-Jackson2020,response,1,patch_quantile_0.25_expression__Cytokeratin 8/18,1,0.025361607272676327,0.07305867716531404,0.4,5,False
BC-Jackson2020,response,1,patch_quantile_0.25_expression__Cytokeratin 8/18,2,-0.02320477273833082,0.2049483053582044,0.4,5,False
BC-Jackson2020,response,1,patch_quantile_0.25_expression__DNA1,0,0.0,0.0,0.0,5,False
BC-Jackson2020,response,1,patch_quantile_0.25_expression__DNA1,1,0.0,0.0,0.0,5,False
BC-Jackson2020,response,1,patch_quantile_0.25_expression__DNA1,2,0.0,0.0,0.0,5,False
BC-Jackson2020,response,1,patch_quantile_0.25_expression__EGFR,0,0.020210569423130355,0.04519220709409818,0.2,5,False
BC-Jackson2020,response,1,patch_quantile_0.25_expression__EGFR,1,0.0,0.0,0.0,5,False
BC-Jackson2020,response,1,patch_quantile_0.25_expression__EGFR,2,0.03844234473639653,0.060372496663471484,0.4,5,False
BC-Jackson2020,response,1,patch_quantile_0.25_expression__Ecadherin,0,0.0,0.0,0.0,5,False
BC-Jackson2020,response,1,patch_quantile_0.25_expression__Ecadherin,1,0.0,0.0,0.0,5,False
BC-Jackson2020,response,1,patch_quantile_0.25_expression__Ecadherin,2,0.0,0.0,0.0,5,False
BC-Jackson2020,response,1,patch_quantile_0.25_expression__Estrogen,0,0.22542087790495452,0.314994657359226,0.6,5,True
BC-Jackson2020,response,1,patch_quantile_0.25_expression__Estrogen,1,0.14010551348873762,0.13430976776103412,0.6,5,True
BC-Jackson2020,response,1,patch_quantile_0.25_expression__Estrogen,2,0.19982101039774508,0.20658388481147857,1.0,5,True
BC-Jackson2020,response,1,patch_quantile_0.25_expression__Fibronectin,0,0.0,0.0,0.0,5,False
BC-Jackson2020,response,1,patch_quantile_0.25_expression__Fibronectin,1,-0.004898206395930707,0.010952722469125311,0.2,5,False
