dataset,task,class,feature,seed,coefficient_mean,coefficient_sd,fold_selection_frequency,n_folds,selected
LUAD-Sorin2023,progression,1,tcn_fraction__2,1,-0.2937466354810119,0.09761693274147536,1.0,5,True
LUAD-Sorin2023,progression,1,tcn_fraction__2,2,-0.2888290765901822,0.13907560623526044,1.0,5,True
LUAD-Sorin2023,progression,1,tcn_fraction__3,0,0.07669664032337778,0.10224678191523996,0.8,5,True
LUAD-Sorin2023,progression,1,tcn_fraction__3,1,0.03548646489870582,0.030371759443699308,1.0,5,True
LUAD-Sorin2023,progression,1,tcn_fraction__3,2,0.05850527214067982,0.06828363162628392,0.6,5,True
LUAD-Sorin2023,progression,1,tcn_fraction__4,0,0.02995004940952023,0.05384229907962747,0.6,5,True
LUAD-Sorin2023,progression,1,tcn_fraction__4,1,-0.0048369970838726736,0.04751969899157422,0.6,5,True
LUAD-Sorin2023,progression,1,tcn_fraction__4,2,0.010926439715557741,0.02443226195604058,0.2,5,False
LUAD-Sorin2023,progression,1,tcn_fraction__5,0,0.0499535904039362,0.0527190461402318,0.8,5,True
LUAD-Sorin2023,progression,1,tcn_fraction__5,1,0.01764421991976641,0.037700042331278265,0.6,5,True
LUAD-Sorin2023,progression,1,tcn_fraction__5,2,0.033841146305281435,0.020482362437419434,0.8,5,True
NSCLC-Aung2025,immunotherapy_response,1,tcn_fraction__1,0,-0.09954230407796863,0.22932575584623446,0.8,5,True
NSCLC-Aung2025,immunotherapy_response,1,tcn_fraction__1,1,-0.052755075298866916,0.10992501543961887,0.4,5,False
NSCLC-Aung2025,immunotherapy_response,1,tcn_fraction__1,2,-0.0755940524114744,0.10231585911969411,0.6,5,True
NSCLC-Aung2025,immunotherapy_response,1,tcn_fraction__2,0,-0.2112214665018381,0.20891228989110974,0.6,5,True
NSCLC-Aung2025,immunotherapy_response,1,tcn_fraction__2,1,-0.1104696010136772,0.10674040080834085,0.8,5,True
NSCLC-Aung2025,immunotherapy_response,1,tcn_fraction__2,2,-0.20252651863431778,0.23496183307787138,0.6,5,True
