dataset,task,class,feature,coefficient_mean,coefficient_sd,fold_selection_frequency,n_fold_models,seed_selection_frequency,bootstrap_coefficient_mean,bootstrap_coefficient_sd,ci_low,ci_high,n_bootstrap_fits,bootstrap_selection_frequency,direction,bootstrap_ci_direction
HNC-Wu2022,hpv_status,1,CD117,-0.03120377266453814,0.09325937284895064,0.2,15,0.0,0.0013778656200444256,0.4038016754070842,-0.9853602963368948,0.8871940194549118,3000,0.5546666666666666,negative,crosses zero
HNC-Wu2022,hpv_status,1,CD11b,-0.5696858121728545,0.2431111904783676,1.0,15,1.0,-0.7076801686884592,0.6261350108262038,-2.08600786294806,0.2685899024421706,3000,0.9066666666666666,negative,crosses zero
HNC-Wu2022,hpv_status,1,CD11c,1.184621895685919,0.32848354339803904,1.0,15,1.0,1.122609354325491,0.7569241795113442,0.0,2.910995963870436,3000,0.947,positive,crosses zero
HNC-Wu2022,hpv_status,1,CD134,0.062166884347958855,0.15885334799122022,0.4,15,0.3333333333333333,0.07786812329884132,0.3872608160798122,-0.7642635991325705,0.9899850603638362,3000,0.5936666666666667,positive,crosses zero
HNC-Wu2022,hpv_status,1,CD14,-0.267756616592416,0.16456836902923236,0.9333333333333333,15,1.0,-0.3054150890610365,0.45836025601329977,-1.2728807857566211,0.6180003231354969,3000,0.8553333333333333,negative,crosses zero
HNC-Wu2022,hpv_status,1,CD15,0.21025612162623553,0.1464397684330168,1.0,15,1.0,0.31727558022571295,0.34923282080280404,-0.24641732751709347,1.0872820250693185,3000,0.883,positive,crosses zero
HNC-Wu2022,hpv_status,1,CD152,0.004691008457443798,0.10626735816482057,0.4666666666666667,15,0.6666666666666666,-0.011092174754284645,0.36756388621742764,-0.8802086723521021,0.810972671358364,3000,0.577,positive,crosses zero
HNC-Wu2022,hpv_status,1,CD16,0.17442176496920445,0.32064955834651154,0.8,15,1.0,0.3611709043030825,0.55023949518806,-0.6563054891901764,1.5672916497159188,3000,0.77,positive,crosses zero
HNC-Wu2022,hpv_status,1,CD163,0.17828462287172392,0.19364979501627194,0.7333333333333333,15,1.0,0.2576746604112884,0.4279095619985561,-0.4864433763064546,1.2231634589306672,3000,0.7873333333333333,positive,crosses zero
HNC-Wu2022,hpv_status,1,CD20,0.030428485843163117,0.10016790893494636,0.6,15,0.3333333333333333,0.0681289831207692,0.3308236245424551,-0.5874835536439448,0.8118114644972002,3000,0.7286666666666667,positive,crosses zero
HNC-Wu2022,hpv_status,1,CD21,-0.06853132859938621,0.13906454277299704,0.3333333333333333,15,0.0,-0.18458983236897739,0.3479114085960324,-1.152743333005689,0.09395242087250869,3000,0.42733333333333334,negative,crosses zero
HNC-Wu2022,hpv_status,1,CD31,0.14771196699672404,0.15018401427871803,0.6666666666666666,15,1.0,0.058550066966972764,0.3832497816115535,-0.7677696669643236,0.8443920899323001,3000,0.7726666666666666,positive,crosses zero
HNC-Wu2022,hpv_status,1,CD34,0.5073817572824731,0.21937731404326774,1.0,15,1.0,0.6081336893205245,0.4863728704622803,-0.15899183096287733,1.6602755232790403,3000,0.925,positive,crosses zero
HNC-Wu2022,hpv_status,1,CD38,-0.28833569429319555,0.160967922829548,1.0,15,1.0,-0.26392154958805875,0.34406543030006703,-1.039024984152309,0.2884345551119367,3000,0.766,negative,crosses zero
HNC-Wu2022,hpv_status,1,CD3e,0.7061991078905653,0.25746257171501197,1.0,15,1.0,0.7792293203219535,0.6188148473803322,0.0,2.131969610384204,3000,0.8736666666666667,positive,crosses zero
HNC-Wu2022,hpv_status,1,CD4,0.1102254707176352,0.14140302015836742,0.6666666666666666,15,0.6666666666666666,0.14735514686167686,0.46931154773463357,-0.7975343818991405,1.2525231649969482,3000,0.628,positive,crosses zero
HNC-Wu2022,hpv_status,1,CD45,-0.16392955075004406,0.1711354466067352,0.8666666666666667,15,1.0,-0.20154894746934662,0.427680686881534,-1.1221829786889592,0.6367381359836498,3000,0.7783333333333333,negative,crosses zero
HNC-Wu2022,hpv_status,1,CD45RA,-0.11302960338999506,0.5339484899772601,1.0,15,1.0,-0.15007421475055618,0.5116145276971275,-0.9689616347637975,1.1292600172840674,3000,0.7383333333333333,negative,crosses zero
HNC-Wu2022,hpv_status,1,CD45RO,0.21004161427750495,0.3333831484852298,0.5333333333333333,15,0.6666666666666666,0.3119952158604698,0.5176659156774269,-0.5255782297923408,1.5573662007840625,3000,0.7203333333333334,positive,crosses zero
HNC-Wu2022,hpv_status,1,CD47,-0.9367405787801333,0.2603737739729232,1.0,15,1.0,-1.0304098601603886,0.5801367952254687,-2.2258256721605814,0.0,3000,0.9643333333333334,negative,crosses zero
HNC-Wu2022,hpv_status,1,CD49f,-0.5173809184773984,0.308713414232709,0.8,15,1.0,-0.46937240494548615,0.6019344680341024,-1.8257041109615955,0.36149418465000055,3000,0.6706666666666666,negative,crosses zero
HNC-Wu2022,hpv_status,1,CD56,0.04833322752832683,0.11353000525256805,0.26666666666666666,15,0.0,0.10508053898933407,0.29019263822908375,-0.18070828414604848,0.9980625508159314,3000,0.3343333333333333,positive,crosses zero
HNC-Wu2022,hpv_status,1,CD57,-0.06483741759781556,0.134258739410701,0.2,15,0.0,-0.18693567678595435,0.39334257546852086,-1.1836692078226922,0.4105928756567785,3000,0.518,negative,crosses zero
