dataset,task,seed,fold,lambda,n_train,n_val,class,feature,coefficient,selected
BC-Jackson2020,clinical_type,1,4,1.0,299,71,HR+HER2-,tcn_fraction__3,-0.0860528413117721,True
BC-Jackson2020,clinical_type,1,4,1.0,299,71,HR+HER2-,tcn_fraction__4,0.0003498730637175,True
BC-Jackson2020,clinical_type,1,4,1.0,299,71,HR+HER2-,tcn_fraction__5,0.0329868301257161,True
BC-Jackson2020,clinical_type,1,4,1.0,299,71,HR-HER2+,tcn_fraction__1,-0.1653237268565081,True
BC-Jackson2020,clinical_type,1,4,1.0,299,71,HR-HER2+,tcn_fraction__2,0.1581120735878023,True
BC-Jackson2020,clinical_type,1,4,1.0,299,71,HR-HER2+,tcn_fraction__3,0.1792825889864833,True
BC-Jackson2020,clinical_type,1,4,1.0,299,71,HR-HER2+,tcn_fraction__4,0.0,False
BC-Jackson2020,clinical_type,1,4,1.0,299,71,HR-HER2+,tcn_fraction__5,-0.0179981097445596,True
BC-Jackson2020,clinical_type,1,4,1.0,299,71,TripleNeg,tcn_fraction__1,0.0,False
BC-Jackson2020,clinical_type,1,4,1.0,299,71,TripleNeg,tcn_fraction__2,-0.1514922935753847,True
BC-Jackson2020,clinical_type,1,4,1.0,299,71,TripleNeg,tcn_fraction__3,0.0,False
BC-Jackson2020,clinical_type,1,4,1.0,299,71,TripleNeg,tcn_fraction__4,-0.2404414746670064,True
BC-Jackson2020,clinical_type,1,4,1.0,299,71,TripleNeg,tcn_fraction__5,0.0615765128743768,True
BC-Jackson2020,clinical_type,2,0,1.0,289,81,HR+HER2+,tcn_fraction__1,0.1556741819707296,True
BC-Jackson2020,clinical_type,2,0,1.0,289,81,HR+HER2+,tcn_fraction__2,0.0,False
BC-Jackson2020,clinical_type,2,0,1.0,289,81,HR+HER2+,tcn_fraction__3,-0.1954209573698382,True
BC-Jackson2020,clinical_type,2,0,1.0,289,81,HR+HER2+,tcn_fraction__4,0.0405036484646979,True
BC-Jackson2020,clinical_type,2,0,1.0,289,81,HR+HER2+,tcn_fraction__5,-0.0379539886311069,True
BC-Jackson2020,clinical_type,2,0,1.0,289,81,HR+HER2-,tcn_fraction__1,-0.015079023497742,True
BC-Jackson2020,clinical_type,2,0,1.0,289,81,HR+HER2-,tcn_fraction__2,0.0118196709934813,True
BC-Jackson2020,clinical_type,2,0,1.0,289,81,HR+HER2-,tcn_fraction__3,0.0,False
BC-Jackson2020,clinical_type,2,0,1.0,289,81,HR+HER2-,tcn_fraction__4,0.0,False
BC-Jackson2020,clinical_type,2,0,1.0,289,81,HR+HER2-,tcn_fraction__5,0.0225262414000557,True
BC-Jackson2020,clinical_type,2,0,1.0,289,81,HR-HER2+,tcn_fraction__1,-0.1402415448802718,True
BC-Jackson2020,clinical_type,2,0,1.0,289,81,HR-HER2+,tcn_fraction__2,0.0,False
BC-Jackson2020,clinical_type,2,0,1.0,289,81,HR-HER2+,tcn_fraction__3,0.2644698030710027,True
BC-Jackson2020,clinical_type,2,0,1.0,289,81,HR-HER2+,tcn_fraction__4,0.0,False
BC-Jackson2020,clinical_type,2,0,1.0,289,81,HR-HER2+,tcn_fraction__5,-0.0131639945191444,True
BC-Jackson2020,clinical_type,2,0,1.0,289,81,TripleNeg,tcn_fraction__1,0.0092811014632627,True
BC-Jackson2020,clinical_type,2,0,1.0,289,81,TripleNeg,tcn_fraction__2,-0.1254521379668888,True
BC-Jackson2020,clinical_type,2,0,1.0,289,81,TripleNeg,tcn_fraction__3,0.0,False
BC-Jackson2020,clinical_type,2,0,1.0,289,81,TripleNeg,tcn_fraction__4,-0.158254643838506,True
BC-Jackson2020,clinical_type,2,0,1.0,289,81,TripleNeg,tcn_fraction__5,0.0,False
BC-Jackson2020,clinical_type,2,1,1.0,296,74,HR+HER2+,tcn_fraction__1,0.0,False
BC-Jackson2020,clinical_type,2,1,1.0,296,74,HR+HER2+,tcn_fraction__2,0.0,False
BC-Jackson2020,clinical_type,2,1,1.0,296,74,HR+HER2+,tcn_fraction__3,-0.0802583490539758,True
BC-Jackson2020,clinical_type,2,1,1.0,296,74,HR+HER2+,tcn_fraction__4,0.0229870227908631,True
BC-Jackson2020,clinical_type,2,1,1.0,296,74,HR+HER2+,tcn_fraction__5,-0.0508174474787228,True
BC-Jackson2020,clinical_type,2,1,1.0,296,74,HR+HER2-,tcn_fraction__1,0.0,False
BC-Jackson2020,clinical_type,2,1,1.0,296,74,HR+HER2-,tcn_fraction__2,0.0,False
BC-Jackson2020,clinical_type,2,1,1.0,296,74,HR+HER2-,tcn_fraction__3,0.0,False
BC-Jackson2020,clinical_type,2,1,1.0,296,74,HR+HER2-,tcn_fraction__4,0.0,False
BC-Jackson2020,clinical_type,2,1,1.0,296,74,HR+HER2-,tcn_fraction__5,0.2625487039792135,True
BC-Jackson2020,clinical_type,2,1,1.0,296,74,HR-HER2+,tcn_fraction__1,-0.3326354129279594,True
BC-Jackson2020,clinical_type,2,1,1.0,296,74,HR-HER2+,tcn_fraction__2,0.1074967441116975,True
BC-Jackson2020,clinical_type,2,1,1.0,296,74,HR-HER2+,tcn_fraction__3,0.1524959792728247,True
BC-Jackson2020,clinical_type,2,1,1.0,296,74,HR-HER2+,tcn_fraction__4,0.0,False
BC-Jackson2020,clinical_type,2,1,1.0,296,74,HR-HER2+,tcn_fraction__5,-0.4119881030488737,True
BC-Jackson2020,clinical_type,2,1,1.0,296,74,TripleNeg,tcn_fraction__1,0.0,False
BC-Jackson2020,clinical_type,2,1,1.0,296,74,TripleNeg,tcn_fraction__2,-0.1059600054601717,True
BC-Jackson2020,clinical_type,2,1,1.0,296,74,TripleNeg,tcn_fraction__3,0.0,False
BC-Jackson2020,clinical_type,2,1,1.0,296,74,TripleNeg,tcn_fraction__4,-0.219446203471044,True
BC-Jackson2020,clinical_type,2,1,1.0,296,74,TripleNeg,tcn_fraction__5,0.1180261665813748,True
BC-Jackson2020,clinical_type,2,2,1.0,296,74,HR+HER2+,tcn_fraction__1,0.0,False
BC-Jackson2020,clinical_type,2,2,1.0,296,74,HR+HER2+,tcn_fraction__2,0.0,False
BC-Jackson2020,clinical_type,2,2,1.0,296,74,HR+HER2+,tcn_fraction__3,-0.1669398452374959,True
BC-Jackson2020,clinical_type,2,2,1.0,296,74,HR+HER2+,tcn_fraction__4,0.0288552135242917,True
BC-Jackson2020,clinical_type,2,2,1.0,296,74,HR+HER2+,tcn_fraction__5,-0.2058881153871442,True
BC-Jackson2020,clinical_type,2,2,1.0,296,74,HR+HER2-,tcn_fraction__1,0.0,False
BC-Jackson2020,clinical_type,2,2,1.0,296,74,HR+HER2-,tcn_fraction__2,0.0,False
BC-Jackson2020,clinical_type,2,2,1.0,296,74,HR+HER2-,tcn_fraction__3,-0.0080449142806764,True
BC-Jackson2020,clinical_type,2,2,1.0,296,74,HR+HER2-,tcn_fraction__4,0.0961577010551711,True
BC-Jackson2020,clinical_type,2,2,1.0,296,74,HR+HER2-,tcn_fraction__5,0.1101135462563581,True
BC-Jackson2020,clinical_type,2,2,1.0,296,74,HR-HER2+,tcn_fraction__1,-0.2249461324609057,True
BC-Jackson2020,clinical_type,2,2,1.0,296,74,HR-HER2+,tcn_fraction__2,0.0594138507840745,True
BC-Jackson2020,clinical_type,2,2,1.0,296,74,HR-HER2+,tcn_fraction__3,0.2037012066546913,True
BC-Jackson2020,clinical_type,2,2,1.0,296,74,HR-HER2+,tcn_fraction__4,-0.0414819187279819,True
BC-Jackson2020,clinical_type,2,2,1.0,296,74,HR-HER2+,tcn_fraction__5,0.0,False
BC-Jackson2020,clinical_type,2,2,1.0,296,74,TripleNeg,tcn_fraction__1,0.098479443155115,True
BC-Jackson2020,clinical_type,2,2,1.0,296,74,TripleNeg,tcn_fraction__2,0.0,False
BC-Jackson2020,clinical_type,2,2,1.0,296,74,TripleNeg,tcn_fraction__3,0.14226620755239,True
BC-Jackson2020,clinical_type,2,2,1.0,296,74,TripleNeg,tcn_fraction__4,-0.1969625159433675,True
BC-Jackson2020,clinical_type,2,2,1.0,296,74,TripleNeg,tcn_fraction__5,0.0,False
BC-Jackson2020,clinical_type,2,3,1.0,300,70,HR+HER2+,tcn_fraction__1,0.2267074028819228,True
BC-Jackson2020,clinical_type,2,3,1.0,300,70,HR+HER2+,tcn_fraction__2,0.0,False
BC-Jackson2020,clinical_type,2,3,1.0,300,70,HR+HER2+,tcn_fraction__3,-0.0002614520996682,True
BC-Jackson2020,clinical_type,2,3,1.0,300,70,HR+HER2+,tcn_fraction__4,0.0,False
BC-Jackson2020,clinical_type,2,3,1.0,300,70,HR+HER2+,tcn_fraction__5,-0.289081207901628,True
BC-Jackson2020,clinical_type,2,3,1.0,300,70,HR+HER2-,tcn_fraction__1,0.0,False
BC-Jackson2020,clinical_type,2,3,1.0,300,70,HR+HER2-,tcn_fraction__2,0.0,False
BC-Jackson2020,clinical_type,2,3,1.0,300,70,HR+HER2-,tcn_fraction__3,-0.0783548714450256,True
BC-Jackson2020,clinical_type,2,3,1.0,300,70,HR+HER2-,tcn_fraction__4,0.0440795735336428,True
BC-Jackson2020,clinical_type,2,3,1.0,300,70,HR+HER2-,tcn_fraction__5,0.0094765867043602,True
BC-Jackson2020,clinical_type,2,3,1.0,300,70,HR-HER2+,tcn_fraction__1,-0.1716143608718968,True
BC-Jackson2020,clinical_type,2,3,1.0,300,70,HR-HER2+,tcn_fraction__2,0.1184776586315556,True
BC-Jackson2020,clinical_type,2,3,1.0,300,70,HR-HER2+,tcn_fraction__3,0.2779584869590108,True
BC-Jackson2020,clinical_type,2,3,1.0,300,70,HR-HER2+,tcn_fraction__4,0.0,False
BC-Jackson2020,clinical_type,2,3,1.0,300,70,HR-HER2+,tcn_fraction__5,-0.0053916885495177,True
BC-Jackson2020,clinical_type,2,3,1.0,300,70,TripleNeg,tcn_fraction__1,0.0,False
BC-Jackson2020,clinical_type,2,3,1.0,300,70,TripleNeg,tcn_fraction__2,-0.1702252919748076,True
BC-Jackson2020,clinical_type,2,3,1.0,300,70,TripleNeg,tcn_fraction__3,0.0111159923691827,True
BC-Jackson2020,clinical_type,2,3,1.0,300,70,TripleNeg,tcn_fraction__4,-0.2047328394498667,True
BC-Jackson2020,clinical_type,2,3,1.0,300,70,TripleNeg,tcn_fraction__5,0.0818835460824007,True
BC-Jackson2020,clinical_type,2,4,1.0,299,71,HR+HER2+,tcn_fraction__1,0.0,False
BC-Jackson2020,clinical_type,2,4,1.0,299,71,HR+HER2+,tcn_fraction__2,0.0398229923573199,True
BC-Jackson2020,clinical_type,2,4,1.0,299,71,HR+HER2+,tcn_fraction__3,-0.0362395840510509,True
BC-Jackson2020,clinical_type,2,4,1.0,299,71,HR+HER2+,tcn_fraction__4,0.0,False
BC-Jackson2020,clinical_type,2,4,1.0,299,71,HR+HER2+,tcn_fraction__5,-0.2577695469939071,True
BC-Jackson2020,clinical_type,2,4,1.0,299,71,HR+HER2-,tcn_fraction__1,0.0,False
BC-Jackson2020,clinical_type,2,4,1.0,299,71,HR+HER2-,tcn_fraction__2,-0.0057650679272588,True
BC-Jackson2020,clinical_type,2,4,1.0,299,71,HR+HER2-,tcn_fraction__3,-0.0348508487003985,True
BC-Jackson2020,clinical_type,2,4,1.0,299,71,HR+HER2-,tcn_fraction__4,0.0004501882821068,True
BC-Jackson2020,clinical_type,2,4,1.0,299,71,HR+HER2-,tcn_fraction__5,0.0079584373347495,True
BC-Jackson2020,clinical_type,2,4,1.0,299,71,HR-HER2+,tcn_fraction__1,-0.1763197919710918,True
BC-Jackson2020,clinical_type,2,4,1.0,299,71,HR-HER2+,tcn_fraction__2,0.0737062633367764,True
BC-Jackson2020,clinical_type,2,4,1.0,299,71,HR-HER2+,tcn_fraction__3,0.1080358487389911,True
BC-Jackson2020,clinical_type,2,4,1.0,299,71,HR-HER2+,tcn_fraction__4,0.0,False
BC-Jackson2020,clinical_type,2,4,1.0,299,71,HR-HER2+,tcn_fraction__5,-0.0049913896779716,True
BC-Jackson2020,clinical_type,2,4,1.0,299,71,TripleNeg,tcn_fraction__1,0.0,False
BC-Jackson2020,clinical_type,2,4,1.0,299,71,TripleNeg,tcn_fraction__2,-0.0893169591823188,True
BC-Jackson2020,clinical_type,2,4,1.0,299,71,TripleNeg,tcn_fraction__3,0.0660978213206979,True
BC-Jackson2020,clinical_type,2,4,1.0,299,71,TripleNeg,tcn_fraction__4,-0.1785869661991942,True
BC-Jackson2020,clinical_type,2,4,1.0,299,71,TripleNeg,tcn_fraction__5,0.0487328988483799,True
BC-METABRIC-Ali2020,ER_status,0,0,1.0,414,104,1,tcn_fraction__1,0.0,False
BC-METABRIC-Ali2020,ER_status,0,0,1.0,414,104,1,tcn_fraction__2,-0.0757072181994642,True
BC-METABRIC-Ali2020,ER_status,0,0,1.0,414,104,1,tcn_fraction__3,0.0102603262664658,True
BC-METABRIC-Ali2020,ER_status,0,0,1.0,414,104,1,tcn_fraction__4,0.0751488578628585,True
BC-METABRIC-Ali2020,ER_status,0,0,1.0,414,104,1,tcn_fraction__5,-0.2619608958358144,True
BC-METABRIC-Ali2020,ER_status,0,1,1.0,414,104,1,tcn_fraction__1,0.0,False
BC-METABRIC-Ali2020,ER_status,0,1,1.0,414,104,1,tcn_fraction__2,-0.1973454907413596,True
BC-METABRIC-Ali2020,ER_status,0,1,1.0,414,104,1,tcn_fraction__3,0.0,False
BC-METABRIC-Ali2020,ER_status,0,1,1.0,414,104,1,tcn_fraction__4,0.2099801241423793,True
BC-METABRIC-Ali2020,ER_status,0,1,1.0,414,104,1,tcn_fraction__5,-0.3314557900122435,True
BC-METABRIC-Ali2020,ER_status,0,2,1.0,415,103,1,tcn_fraction__1,0.0,False
BC-METABRIC-Ali2020,ER_status,0,2,1.0,415,103,1,tcn_fraction__2,-0.0713323764872585,True
BC-METABRIC-Ali2020,ER_status,0,2,1.0,415,103,1,tcn_fraction__3,0.0200704522104152,True
BC-METABRIC-Ali2020,ER_status,0,2,1.0,415,103,1,tcn_fraction__4,0.1518945468775591,True
BC-METABRIC-Ali2020,ER_status,0,2,1.0,415,103,1,tcn_fraction__5,-0.2967357217292,True
BC-METABRIC-Ali2020,ER_status,0,3,1.0,419,99,1,tcn_fraction__1,0.0,False
BC-METABRIC-Ali2020,ER_status,0,3,1.0,419,99,1,tcn_fraction__2,-0.0746450648894778,True
BC-METABRIC-Ali2020,ER_status,0,3,1.0,419,99,1,tcn_fraction__3,0.046764843177034,True
BC-METABRIC-Ali2020,ER_status,0,3,1.0,419,99,1,tcn_fraction__4,0.2683613849589656,True
BC-METABRIC-Ali2020,ER_status,0,3,1.0,419,99,1,tcn_fraction__5,-0.3133569064066763,True
BC-METABRIC-Ali2020,ER_status,0,4,1.0,410,108,1,tcn_fraction__1,0.0780869326574782,True
BC-METABRIC-Ali2020,ER_status,0,4,1.0,410,108,1,tcn_fraction__2,-0.1800051162287571,True
BC-METABRIC-Ali2020,ER_status,0,4,1.0,410,108,1,tcn_fraction__3,0.0,False
BC-METABRIC-Ali2020,ER_status,0,4,1.0,410,108,1,tcn_fraction__4,0.1591622175386451,True
BC-METABRIC-Ali2020,ER_status,0,4,1.0,410,108,1,tcn_fraction__5,-0.204514006554657,True
BC-METABRIC-Ali2020,ER_status,1,0,1.0,413,105,1,tcn_fraction__1,0.0,False
BC-METABRIC-Ali2020,ER_status,1,0,1.0,413,105,1,tcn_fraction__2,-0.1033370059260965,True
BC-METABRIC-Ali2020,ER_status,1,0,1.0,413,105,1,tcn_fraction__3,0.1531593503717591,True
BC-METABRIC-Ali2020,ER_status,1,0,1.0,413,105,1,tcn_fraction__4,0.1528420079683332,True
BC-METABRIC-Ali2020,ER_status,1,0,1.0,413,105,1,tcn_fraction__5,-0.3147065583947688,True
BC-METABRIC-Ali2020,ER_status,1,1,1.0,411,107,1,tcn_fraction__1,0.0,False
BC-METABRIC-Ali2020,ER_status,1,1,1.0,411,107,1,tcn_fraction__2,-0.0757000368407114,True
BC-METABRIC-Ali2020,ER_status,1,1,1.0,411,107,1,tcn_fraction__3,0.0183987082906399,True
BC-METABRIC-Ali2020,ER_status,1,1,1.0,411,107,1,tcn_fraction__4,0.2118518172819615,True
BC-METABRIC-Ali2020,ER_status,1,1,1.0,411,107,1,tcn_fraction__5,-0.2504889933801933,True
BC-METABRIC-Ali2020,ER_status,1,2,1.0,416,102,1,tcn_fraction__1,0.0361150663637508,True
BC-METABRIC-Ali2020,ER_status,1,2,1.0,416,102,1,tcn_fraction__2,-0.1609440537004768,True
BC-METABRIC-Ali2020,ER_status,1,2,1.0,416,102,1,tcn_fraction__3,0.0,False
BC-METABRIC-Ali2020,ER_status,1,2,1.0,416,102,1,tcn_fraction__4,0.1391091544467854,True
BC-METABRIC-Ali2020,ER_status,1,2,1.0,416,102,1,tcn_fraction__5,-0.2509921514103664,True
BC-METABRIC-Ali2020,ER_status,1,3,1.0,413,105,1,tcn_fraction__1,0.0655402595005057,True
BC-METABRIC-Ali2020,ER_status,1,3,1.0,413,105,1,tcn_fraction__2,-0.075671454939558,True
BC-METABRIC-Ali2020,ER_status,1,3,1.0,413,105,1,tcn_fraction__3,0.0,False
BC-METABRIC-Ali2020,ER_status,1,3,1.0,413,105,1,tcn_fraction__4,0.2594255955308513,True
BC-METABRIC-Ali2020,ER_status,1,3,1.0,413,105,1,tcn_fraction__5,-0.2614426082696927,True
BC-METABRIC-Ali2020,ER_status,1,4,1.0,419,99,1,tcn_fraction__1,0.049850367777354,True
BC-METABRIC-Ali2020,ER_status,1,4,1.0,419,99,1,tcn_fraction__2,-0.1107797269499451,True
BC-METABRIC-Ali2020,ER_status,1,4,1.0,419,99,1,tcn_fraction__3,0.0,False
BC-METABRIC-Ali2020,ER_status,1,4,1.0,419,99,1,tcn_fraction__4,0.1613691976755608,True
BC-METABRIC-Ali2020,ER_status,1,4,1.0,419,99,1,tcn_fraction__5,-0.2765235067635864,True
BC-METABRIC-Ali2020,ER_status,2,0,1.0,411,107,1,tcn_fraction__1,0.0646932178869086,True
BC-METABRIC-Ali2020,ER_status,2,0,1.0,411,107,1,tcn_fraction__2,-0.1464361703581335,True
BC-METABRIC-Ali2020,ER_status,2,0,1.0,411,107,1,tcn_fraction__3,0.0,False
BC-METABRIC-Ali2020,ER_status,2,0,1.0,411,107,1,tcn_fraction__4,0.2373282258256359,True
BC-METABRIC-Ali2020,ER_status,2,0,1.0,411,107,1,tcn_fraction__5,-0.3347698974592096,True
BC-METABRIC-Ali2020,ER_status,2,1,1.0,415,103,1,tcn_fraction__1,0.0,False
BC-METABRIC-Ali2020,ER_status,2,1,1.0,415,103,1,tcn_fraction__2,-0.0685859798524047,True
BC-METABRIC-Ali2020,ER_status,2,1,1.0,415,103,1,tcn_fraction__3,0.0564203153363138,True
BC-METABRIC-Ali2020,ER_status,2,1,1.0,415,103,1,tcn_fraction__4,0.1983915797432073,True
BC-METABRIC-Ali2020,ER_status,2,1,1.0,415,103,1,tcn_fraction__5,-0.2371376007065698,True
BC-METABRIC-Ali2020,ER_status,2,2,1.0,413,105,1,tcn_fraction__1,0.0,False
BC-METABRIC-Ali2020,ER_status,2,2,1.0,413,105,1,tcn_fraction__2,-0.1453029570608393,True
BC-METABRIC-Ali2020,ER_status,2,2,1.0,413,105,1,tcn_fraction__3,0.0,False
BC-METABRIC-Ali2020,ER_status,2,2,1.0,413,105,1,tcn_fraction__4,0.0963057844967796,True
BC-METABRIC-Ali2020,ER_status,2,2,1.0,413,105,1,tcn_fraction__5,-0.2015471328993288,True
BC-METABRIC-Ali2020,ER_status,2,3,1.0,416,102,1,tcn_fraction__1,0.0,False
BC-METABRIC-Ali2020,ER_status,2,3,1.0,416,102,1,tcn_fraction__2,-0.1557701867800634,True
BC-METABRIC-Ali2020,ER_status,2,3,1.0,416,102,1,tcn_fraction__3,0.0242012265163795,True
BC-METABRIC-Ali2020,ER_status,2,3,1.0,416,102,1,tcn_fraction__4,0.091724853694184,True
BC-METABRIC-Ali2020,ER_status,2,3,1.0,416,102,1,tcn_fraction__5,-0.3752722153030238,True
BC-METABRIC-Ali2020,ER_status,2,4,1.0,417,101,1,tcn_fraction__1,0.0,False
BC-METABRIC-Ali2020,ER_status,2,4,1.0,417,101,1,tcn_fraction__2,-0.0856820303572706,True
BC-METABRIC-Ali2020,ER_status,2,4,1.0,417,101,1,tcn_fraction__3,0.0,False
BC-METABRIC-Ali2020,ER_status,2,4,1.0,417,101,1,tcn_fraction__4,0.2342581626002929,True
BC-METABRIC-Ali2020,ER_status,2,4,1.0,417,101,1,tcn_fraction__5,-0.2629532545618853,True
CRC-Schurch2020,CLR_DII,0,0,1.0,112,28,1,tcn_fraction__1,0.0338076209173075,True
CRC-Schurch2020,CLR_DII,0,0,1.0,112,28,1,tcn_fraction__2,-0.005247990166431,True
CRC-Schurch2020,CLR_DII,0,0,1.0,112,28,1,tcn_fraction__3,0.0,False
CRC-Schurch2020,CLR_DII,0,0,1.0,112,28,1,tcn_fraction__4,-0.090835648996928,True
CRC-Schurch2020,CLR_DII,0,0,1.0,112,28,1,tcn_fraction__5,0.0247311884522886,True
CRC-Schurch2020,CLR_DII,0,1,1.0,112,28,1,tcn_fraction__1,0.0,False
CRC-Schurch2020,CLR_DII,0,1,1.0,112,28,1,tcn_fraction__2,0.0470765978934353,True
CRC-Schurch2020,CLR_DII,0,1,1.0,112,28,1,tcn_fraction__3,0.0,False
CRC-Schurch2020,CLR_DII,0,1,1.0,112,28,1,tcn_fraction__4,-0.2603919522054381,True
CRC-Schurch2020,CLR_DII,0,1,1.0,112,28,1,tcn_fraction__5,-0.0869340118076517,True
CRC-Schurch2020,CLR_DII,0,2,1.0,112,28,1,tcn_fraction__1,0.065653993350572,True
CRC-Schurch2020,CLR_DII,0,2,1.0,112,28,1,tcn_fraction__2,-0.0244966912588223,True
CRC-Schurch2020,CLR_DII,0,2,1.0,112,28,1,tcn_fraction__3,0.0,False
CRC-Schurch2020,CLR_DII,0,2,1.0,112,28,1,tcn_fraction__4,-0.0560444351485883,True
CRC-Schurch2020,CLR_DII,0,2,1.0,112,28,1,tcn_fraction__5,0.0318220001729557,True
CRC-Schurch2020,CLR_DII,0,3,1.0,112,28,1,tcn_fraction__1,0.2362169031019908,True
CRC-Schurch2020,CLR_DII,0,3,1.0,112,28,1,tcn_fraction__2,-0.010211260609795,True
CRC-Schurch2020,CLR_DII,0,3,1.0,112,28,1,tcn_fraction__3,0.0644097741816452,True
CRC-Schurch2020,CLR_DII,0,3,1.0,112,28,1,tcn_fraction__4,0.0,False
CRC-Schurch2020,CLR_DII,0,3,1.0,112,28,1,tcn_fraction__5,0.0,False
CRC-Schurch2020,CLR_DII,0,4,1.0,112,28,1,tcn_fraction__1,0.0,False
CRC-Schurch2020,CLR_DII,0,4,1.0,112,28,1,tcn_fraction__2,0.0251271382003862,True
CRC-Schurch2020,CLR_DII,0,4,1.0,112,28,1,tcn_fraction__3,-0.1442946679586959,True
CRC-Schurch2020,CLR_DII,0,4,1.0,112,28,1,tcn_fraction__4,0.0,False
CRC-Schurch2020,CLR_DII,0,4,1.0,112,28,1,tcn_fraction__5,-0.0898515503319081,True
CRC-Schurch2020,CLR_DII,1,0,1.0,112,28,1,tcn_fraction__1,0.0,False
CRC-Schurch2020,CLR_DII,1,0,1.0,112,28,1,tcn_fraction__2,0.0,False
CRC-Schurch2020,CLR_DII,1,0,1.0,112,28,1,tcn_fraction__3,-0.0038521528853713,True
CRC-Schurch2020,CLR_DII,1,0,1.0,112,28,1,tcn_fraction__4,0.0,False
CRC-Schurch2020,CLR_DII,1,0,1.0,112,28,1,tcn_fraction__5,-0.067285278217199,True
CRC-Schurch2020,CLR_DII,1,1,1.0,112,28,1,tcn_fraction__1,0.1452163558274436,True
CRC-Schurch2020,CLR_DII,1,1,1.0,112,28,1,tcn_fraction__2,-0.0452684931602967,True
CRC-Schurch2020,CLR_DII,1,1,1.0,112,28,1,tcn_fraction__3,0.0064186940624445,True
CRC-Schurch2020,CLR_DII,1,1,1.0,112,28,1,tcn_fraction__4,0.0,False
CRC-Schurch2020,CLR_DII,1,1,1.0,112,28,1,tcn_fraction__5,0.0,False
CRC-Schurch2020,CLR_DII,1,2,1.0,112,28,1,tcn_fraction__1,0.0615758284626139,True
CRC-Schurch2020,CLR_DII,1,2,1.0,112,28,1,tcn_fraction__2,0.0912759326158179,True
CRC-Schurch2020,CLR_DII,1,2,1.0,112,28,1,tcn_fraction__3,0.0,False
CRC-Schurch2020,CLR_DII,1,2,1.0,112,28,1,tcn_fraction__4,-0.0762040957689041,True
CRC-Schurch2020,CLR_DII,1,2,1.0,112,28,1,tcn_fraction__5,0.0,False
CRC-Schurch2020,CLR_DII,1,3,1.0,112,28,1,tcn_fraction__1,0.0082024211353725,True
CRC-Schurch2020,CLR_DII,1,3,1.0,112,28,1,tcn_fraction__2,0.0690835589102703,True
CRC-Schurch2020,CLR_DII,1,3,1.0,112,28,1,tcn_fraction__3,0.0,False
CRC-Schurch2020,CLR_DII,1,3,1.0,112,28,1,tcn_fraction__4,-0.2389013899330433,True
CRC-Schurch2020,CLR_DII,1,3,1.0,112,28,1,tcn_fraction__5,0.0,False
CRC-Schurch2020,CLR_DII,1,4,1.0,112,28,1,tcn_fraction__1,0.1259331221281283,True
CRC-Schurch2020,CLR_DII,1,4,1.0,112,28,1,tcn_fraction__2,-0.0876978815568911,True
CRC-Schurch2020,CLR_DII,1,4,1.0,112,28,1,tcn_fraction__3,0.0,False
CRC-Schurch2020,CLR_DII,1,4,1.0,112,28,1,tcn_fraction__4,-0.0900787808918251,True
CRC-Schurch2020,CLR_DII,1,4,1.0,112,28,1,tcn_fraction__5,0.0,False
CRC-Schurch2020,CLR_DII,2,0,1.0,112,28,1,tcn_fraction__1,0.145187288209364,True
CRC-Schurch2020,CLR_DII,2,0,1.0,112,28,1,tcn_fraction__2,0.034156085417981,True
CRC-Schurch2020,CLR_DII,2,0,1.0,112,28,1,tcn_fraction__3,-0.1446302202583251,True
CRC-Schurch2020,CLR_DII,2,0,1.0,112,28,1,tcn_fraction__4,0.0,False
CRC-Schurch2020,CLR_DII,2,0,1.0,112,28,1,tcn_fraction__5,-0.0209265574819516,True
CRC-Schurch2020,CLR_DII,2,1,1.0,112,28,1,tcn_fraction__1,0.0,False
CRC-Schurch2020,CLR_DII,2,1,1.0,112,28,1,tcn_fraction__2,0.0,False
CRC-Schurch2020,CLR_DII,2,1,1.0,112,28,1,tcn_fraction__3,0.0918369291413749,True
CRC-Schurch2020,CLR_DII,2,1,1.0,112,28,1,tcn_fraction__4,0.0,False
CRC-Schurch2020,CLR_DII,2,1,1.0,112,28,1,tcn_fraction__5,0.0856172718190226,True
CRC-Schurch2020,CLR_DII,2,2,1.0,112,28,1,tcn_fraction__1,0.1192396049652459,True
CRC-Schurch2020,CLR_DII,2,2,1.0,112,28,1,tcn_fraction__2,0.0,False
CRC-Schurch2020,CLR_DII,2,2,1.0,112,28,1,tcn_fraction__3,-0.0370158523453836,True
CRC-Schurch2020,CLR_DII,2,2,1.0,112,28,1,tcn_fraction__4,0.0,False
CRC-Schurch2020,CLR_DII,2,2,1.0,112,28,1,tcn_fraction__5,0.0,False
CRC-Schurch2020,CLR_DII,2,3,1.0,112,28,1,tcn_fraction__1,0.0,False
CRC-Schurch2020,CLR_DII,2,3,1.0,112,28,1,tcn_fraction__2,-0.005141262650446,True
CRC-Schurch2020,CLR_DII,2,3,1.0,112,28,1,tcn_fraction__3,0.0049704068676062,True
CRC-Schurch2020,CLR_DII,2,3,1.0,112,28,1,tcn_fraction__4,-0.1808279022910114,True
CRC-Schurch2020,CLR_DII,2,3,1.0,112,28,1,tcn_fraction__5,0.0,False
CRC-Schurch2020,CLR_DII,2,4,1.0,112,28,1,tcn_fraction__1,0.0730501690268165,True
