dataset,task,class,feature,seed,coefficient_mean,coefficient_sd,fold_selection_frequency,n_folds,selected
BC-Jackson2020,response,1,expression__Slug,2,0.4190892959400948,0.2807116208326427,1.0,5,True
BC-Jackson2020,response,1,expression__Twist,0,0.011660990980562294,0.02607476851754922,0.2,5,False
BC-Jackson2020,response,1,expression__Twist,1,0.004667032533510726,0.010435801998133048,0.2,5,False
BC-Jackson2020,response,1,expression__Twist,2,0.0,0.0,0.0,5,False
BC-Jackson2020,response,1,expression__Vimentin,0,-0.32598685955725126,0.19345109505788705,1.0,5,True
BC-Jackson2020,response,1,expression__Vimentin,1,-0.3468364035103522,0.31032973158402644,1.0,5,True
BC-Jackson2020,response,1,expression__Vimentin,2,-0.35331452304920147,0.2526929408026503,1.0,5,True
BC-Jackson2020,response,1,expression__c-Myc,0,-0.32436351089001925,0.24081406895740218,0.8,5,True
BC-Jackson2020,response,1,expression__c-Myc,1,-0.32544623572332976,0.2072735234508426,1.0,5,True
BC-Jackson2020,response,1,expression__c-Myc,2,-0.3441409167408144,0.19838008886273018,0.8,5,True
BC-Jackson2020,response,1,expression__c-erbB-2 - Her2,0,-0.7433530367156147,0.18908615553419464,1.0,5,True
BC-Jackson2020,response,1,expression__c-erbB-2 - Her2,1,-0.6712973515333502,0.27818802236904905,1.0,5,True
BC-Jackson2020,response,1,expression__c-erbB-2 - Her2,2,-0.7266126003831281,0.3075169636330141,1.0,5,True
BC-Jackson2020,response,1,expression__cleaved PARP,0,-0.046978474998654804,0.06432811695387752,0.4,5,False
BC-Jackson2020,response,1,expression__cleaved PARP,1,-0.06662297380626876,0.14897349829400486,0.2,5,False
BC-Jackson2020,response,1,expression__cleaved PARP,2,-0.026582482374505924,0.04113232827395135,0.4,5,False
BC-Jackson2020,response,1,expression__p53,0,-0.33119385326017214,0.29044399395139936,0.8,5,True
BC-Jackson2020,response,1,expression__p53,1,-0.27514094015421336,0.3553731740136405,0.8,5,True
BC-Jackson2020,response,1,expression__p53,2,-0.2181206042225829,0.15904856339558834,0.8,5,True
BC-Jackson2020,response,1,expression__pan Cytokeratin,0,-0.31273921284725115,0.19944662605100305,0.8,5,True
BC-Jackson2020,response,1,expression__pan Cytokeratin,1,-0.34319276511568847,0.4094990463340747,0.6,5,True
BC-Jackson2020,response,1,expression__pan Cytokeratin,2,-0.3253365180531267,0.466961504716604,0.6,5,True
BC-Jackson2020,response,1,expression__phospho-Histone,0,0.0,0.0,0.0,5,False
BC-Jackson2020,response,1,expression__phospho-Histone,1,-0.0038212381776327685,0.008544548323404287,0.2,5,False
BC-Jackson2020,response,1,expression__phospho-Histone,2,-0.013030726001170612,0.08667949709299669,0.6,5,True
BC-Jackson2020,response,1,expression__phospho-S6,0,0.015754078496655832,0.13916280869052516,0.6,5,True
BC-Jackson2020,response,1,expression__phospho-S6,1,-0.010922599519385382,0.024423675016352245,0.2,5,False
BC-Jackson2020,response,1,expression__phospho-S6,2,0.06007148921918879,0.14117358645819733,0.4,5,False
BC-Jackson2020,response,1,expression__phospho-mTOR,0,-0.27532178906063365,0.2534211274251614,0.8,5,True
BC-Jackson2020,response,1,expression__phospho-mTOR,1,-0.26912926945509813,0.21267072421551508,0.8,5,True
BC-Jackson2020,response,1,expression__phospho-mTOR,2,-0.28638325314801244,0.3119868642011573,0.8,5,True
BC-Jackson2020,response,1,expression__vWF,0,0.13366612612669027,0.28459716807344543,0.4,5,False
BC-Jackson2020,response,1,expression__vWF,1,0.13438873666448786,0.33282944199252107,0.4,5,False
BC-Jackson2020,response,1,expression__vWF,2,0.20180733176947174,0.4512549121943918,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2+,composition__B cell,0,-0.012267517018783087,0.04364953435719726,0.4,5,False
BC-Jackson2020,clinical_type,HR+HER2+,composition__B cell,1,0.004728369570211584,0.006511799654152324,0.4,5,False
BC-Jackson2020,clinical_type,HR+HER2+,composition__B cell,2,0.0,0.0,0.0,5,False
BC-Jackson2020,clinical_type,HR+HER2+,composition__Endothelial,0,0.15810019080749244,0.1549822517372476,0.8,5,True
BC-Jackson2020,clinical_type,HR+HER2+,composition__Endothelial,1,0.13438664330407782,0.3107530645875808,0.8,5,True
BC-Jackson2020,clinical_type,HR+HER2+,composition__Endothelial,2,0.12484395601423504,0.26488517533287176,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2+,composition__Macrophage,0,0.005696373689407614,0.0127374787947567,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2+,composition__Macrophage,1,0.01903216947673673,0.04255722470927993,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2+,composition__Macrophage,2,0.03990441203531242,0.06418252284559939,0.4,5,False
BC-Jackson2020,clinical_type,HR+HER2+,composition__Stroma (Fibronectin hi),0,0.02413769601825488,0.1090799790602112,0.6,5,True
BC-Jackson2020,clinical_type,HR+HER2+,composition__Stroma (Fibronectin hi),1,0.014753530651684521,0.02624696537123618,0.4,5,False
BC-Jackson2020,clinical_type,HR+HER2+,composition__Stroma (Fibronectin hi),2,0.014478226380392306,0.032374298380187926,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2+,composition__Stroma (Large elongated),0,-0.018349293838033083,0.20460700900667875,0.8,5,True
BC-Jackson2020,clinical_type,HR+HER2+,composition__Stroma (Large elongated),1,0.046281047281735724,0.1295963039412347,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2+,composition__Stroma (Large elongated),2,0.020681297702718683,0.1371621707711994,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2+,composition__Stroma (SMA hi Vimentin hi),0,-0.3965526203060474,0.19882693793332482,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2+,composition__Stroma (SMA hi Vimentin hi),1,-0.308135613803849,0.31193877922443075,0.8,5,True
BC-Jackson2020,clinical_type,HR+HER2+,composition__Stroma (SMA hi Vimentin hi),2,-0.3476519977824194,0.2244313189886716,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2+,composition__Stroma (Small circular),0,0.05617079698312418,0.12560172040460577,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2+,composition__Stroma (Small circular),1,0.1586291153045915,0.12216369663080977,0.8,5,True
BC-Jackson2020,clinical_type,HR+HER2+,composition__Stroma (Small circular),2,0.14779188992954487,0.2027425988857484,0.4,5,False
BC-Jackson2020,clinical_type,HR+HER2+,composition__Stroma (Small elongated),0,0.10492532429050502,0.19384251663788715,0.6,5,True
BC-Jackson2020,clinical_type,HR+HER2+,composition__Stroma (Small elongated),1,0.09769452234285245,0.1850099405344052,0.4,5,False
BC-Jackson2020,clinical_type,HR+HER2+,composition__Stroma (Small elongated),2,0.059659124509560554,0.09211921602365984,0.6,5,True
BC-Jackson2020,clinical_type,HR+HER2+,composition__Stroma (Vimentin hi),0,0.4616622351740318,0.17143414388086117,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2+,composition__Stroma (Vimentin hi),1,0.6152469784379075,0.2492628107643158,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2+,composition__Stroma (Vimentin hi),2,0.5702545825275872,0.312193688948832,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2+,composition__T & B cells,0,-0.1739390586150073,0.24473067038504115,0.4,5,False
BC-Jackson2020,clinical_type,HR+HER2+,composition__T & B cells,1,-0.3068319112491431,0.6771168992866755,0.4,5,False
