dataset,task,seed,fold,lambda,n_train,n_val,class,feature,coefficient,selected
BC-Jackson2020,response,0,3,1.0,174,45,1,expression__Cytokeratin 5,0.0,False
BC-Jackson2020,response,0,3,1.0,174,45,1,expression__Cytokeratin 7,0.47956534139469875,True
BC-Jackson2020,response,0,3,1.0,174,45,1,expression__Cytokeratin 8/18,0.0,False
BC-Jackson2020,response,0,3,1.0,174,45,1,expression__DNA1,-0.08137122186216429,True
BC-Jackson2020,response,0,3,1.0,174,45,1,expression__EGFR,0.010698418349611636,True
BC-Jackson2020,response,0,3,1.0,174,45,1,expression__Ecadherin,0.6700652353033646,True
BC-Jackson2020,response,0,3,1.0,174,45,1,expression__Estrogen,0.0,False
BC-Jackson2020,response,0,3,1.0,174,45,1,expression__Fibronectin,0.0,False
BC-Jackson2020,response,0,3,1.0,174,45,1,expression__GATA3,0.8945494796262281,True
BC-Jackson2020,response,0,3,1.0,174,45,1,expression__Histone H3,0.0,False
BC-Jackson2020,response,0,3,1.0,174,45,1,expression__Keratin 14 (KRT14),-0.438338354625298,True
BC-Jackson2020,response,0,3,1.0,174,45,1,expression__Ki-67,0.0,False
BC-Jackson2020,response,0,3,1.0,174,45,1,expression__Progesterone Receptor A/B,0.17562987860226667,True
BC-Jackson2020,response,0,3,1.0,174,45,1,expression__SMA,0.757139972159418,True
BC-Jackson2020,response,0,3,1.0,174,45,1,expression__Slug,0.5774209042304185,True
BC-Jackson2020,response,0,3,1.0,174,45,1,expression__Twist,0.0,False
BC-Jackson2020,response,0,3,1.0,174,45,1,expression__Vimentin,-0.3851739782776682,True
BC-Jackson2020,response,0,3,1.0,174,45,1,expression__c-Myc,-0.6134625981840646,True
BC-Jackson2020,response,0,3,1.0,174,45,1,expression__c-erbB-2 - Her2,-0.7240004219670224,True
BC-Jackson2020,response,0,3,1.0,174,45,1,expression__cleaved PARP,-0.11722463125916487,True
BC-Jackson2020,response,0,3,1.0,174,45,1,expression__p53,-0.2343441564342673,True
BC-Jackson2020,response,0,3,1.0,174,45,1,expression__pan Cytokeratin,-0.26528366811177845,True
BC-Jackson2020,response,0,3,1.0,174,45,1,expression__phospho-Histone,0.0,False
BC-Jackson2020,response,0,3,1.0,174,45,1,expression__phospho-S6,-0.1367326237186614,True
BC-Jackson2020,response,0,3,1.0,174,45,1,expression__phospho-mTOR,0.0,False
BC-Jackson2020,response,0,3,1.0,174,45,1,expression__vWF,0.0,False
BC-Jackson2020,response,0,4,1.0,171,48,1,composition__B cell,0.4708299328729142,True
BC-Jackson2020,response,0,4,1.0,171,48,1,composition__Endothelial,0.0,False
BC-Jackson2020,response,0,4,1.0,171,48,1,composition__Macrophage,0.0,False
BC-Jackson2020,response,0,4,1.0,171,48,1,composition__Stroma (Fibronectin hi),-0.3377472190130946,True
BC-Jackson2020,response,0,4,1.0,171,48,1,composition__Stroma (Large elongated),-0.5275111744815596,True
BC-Jackson2020,response,0,4,1.0,171,48,1,composition__Stroma (SMA hi Vimentin hi),0.1309358152949708,True
BC-Jackson2020,response,0,4,1.0,171,48,1,composition__Stroma (Small circular),0.21576339763747077,True
BC-Jackson2020,response,0,4,1.0,171,48,1,composition__Stroma (Small elongated),0.0,False
BC-Jackson2020,response,0,4,1.0,171,48,1,composition__Stroma (Vimentin hi),0.0,False
BC-Jackson2020,response,0,4,1.0,171,48,1,composition__T & B cells,0.0,False
BC-Jackson2020,response,0,4,1.0,171,48,1,composition__T cell,0.0,False
BC-Jackson2020,response,0,4,1.0,171,48,1,composition__Tumor (Apoptotic),0.49700576401519214,True
BC-Jackson2020,response,0,4,1.0,171,48,1,composition__Tumor (Basal CK),0.06835294164285101,True
BC-Jackson2020,response,0,4,1.0,171,48,1,composition__Tumor (CK lo HR hi p53+),-0.29859548421970644,True
BC-Jackson2020,response,0,4,1.0,171,48,1,composition__Tumor (CK lo HR lo),0.0,False
BC-Jackson2020,response,0,4,1.0,171,48,1,composition__Tumor (CK+ HR hi),0.0,False
BC-Jackson2020,response,0,4,1.0,171,48,1,composition__Tumor (CK+ HR lo),0.0,False
BC-Jackson2020,response,0,4,1.0,171,48,1,composition__Tumor (CK+ HR+),-0.31240047039659874,True
BC-Jackson2020,response,0,4,1.0,171,48,1,composition__Tumor (CK7+ CK hi Ecadh hi),0.2813929085267312,True
BC-Jackson2020,response,0,4,1.0,171,48,1,composition__Tumor (CK7+),0.40357736416638956,True
BC-Jackson2020,response,0,4,1.0,171,48,1,composition__Tumor (Epithelial low),-0.1943242328386839,True
BC-Jackson2020,response,0,4,1.0,171,48,1,composition__Tumor (Hypoxic),0.0,False
BC-Jackson2020,response,0,4,1.0,171,48,1,composition__Tumor (Myoepithelial),0.05906111292189708,True
BC-Jackson2020,response,0,4,1.0,171,48,1,composition__Tumor (Proliferative),-0.15352654809895827,True
BC-Jackson2020,response,0,4,1.0,171,48,1,composition__Tumor (p53+ EGFR+),0.0,False
BC-Jackson2020,response,0,4,1.0,171,48,1,expression__CD20,-0.19596625486195107,True
BC-Jackson2020,response,0,4,1.0,171,48,1,expression__CD3,0.0,False
BC-Jackson2020,response,0,4,1.0,171,48,1,expression__CD44,0.0,False
BC-Jackson2020,response,0,4,1.0,171,48,1,expression__CD45,0.0,False
BC-Jackson2020,response,0,4,1.0,171,48,1,expression__CD68,0.4018348771744846,True
BC-Jackson2020,response,0,4,1.0,171,48,1,expression__Carbonic Anhydrase IX,-0.7933321761634807,True
BC-Jackson2020,response,0,4,1.0,171,48,1,expression__Cytokeratin 19,0.0,False
BC-Jackson2020,response,0,4,1.0,171,48,1,expression__Cytokeratin 5,0.0,False
BC-Jackson2020,response,0,4,1.0,171,48,1,expression__Cytokeratin 7,0.1806585225781203,True
BC-Jackson2020,response,0,4,1.0,171,48,1,expression__Cytokeratin 8/18,0.1358180599331781,True
BC-Jackson2020,response,0,4,1.0,171,48,1,expression__DNA1,-0.38614659549939934,True
BC-Jackson2020,response,0,4,1.0,171,48,1,expression__EGFR,0.0,False
BC-Jackson2020,response,0,4,1.0,171,48,1,expression__Ecadherin,0.6215665599793129,True
BC-Jackson2020,response,0,4,1.0,171,48,1,expression__Estrogen,0.4867698599175792,True
BC-Jackson2020,response,0,4,1.0,171,48,1,expression__Fibronectin,-0.04958786567251279,True
BC-Jackson2020,response,0,4,1.0,171,48,1,expression__GATA3,0.7713989080050612,True
BC-Jackson2020,response,0,4,1.0,171,48,1,expression__Histone H3,-0.05890762943208393,True
BC-Jackson2020,response,0,4,1.0,171,48,1,expression__Keratin 14 (KRT14),-0.33950739761075416,True
BC-Jackson2020,response,0,4,1.0,171,48,1,expression__Ki-67,0.0,False
BC-Jackson2020,response,0,4,1.0,171,48,1,expression__Progesterone Receptor A/B,0.4734874879654215,True
BC-Jackson2020,response,0,4,1.0,171,48,1,expression__SMA,0.5842820921353863,True
BC-Jackson2020,response,0,4,1.0,171,48,1,expression__Slug,0.3028785157903109,True
BC-Jackson2020,response,0,4,1.0,171,48,1,expression__Twist,0.0,False
BC-Jackson2020,response,0,4,1.0,171,48,1,expression__Vimentin,-0.04809244230627196,True
BC-Jackson2020,response,0,4,1.0,171,48,1,expression__c-Myc,-0.3270303965774873,True
BC-Jackson2020,response,0,4,1.0,171,48,1,expression__c-erbB-2 - Her2,-0.7847518181838689,True
BC-Jackson2020,response,0,4,1.0,171,48,1,expression__cleaved PARP,0.0,False
BC-Jackson2020,response,0,4,1.0,171,48,1,expression__p53,-0.5920310375675549,True
BC-Jackson2020,response,0,4,1.0,171,48,1,expression__pan Cytokeratin,-0.3906113426549787,True
BC-Jackson2020,response,0,4,1.0,171,48,1,expression__phospho-Histone,0.0,False
BC-Jackson2020,response,0,4,1.0,171,48,1,expression__phospho-S6,0.24337878937557372,True
BC-Jackson2020,response,0,4,1.0,171,48,1,expression__phospho-mTOR,-0.5528477386977491,True
