dataset,task,class,feature,coefficient_mean,coefficient_sd,fold_selection_frequency,n_fold_models,seed_selection_frequency,bootstrap_coefficient_mean,bootstrap_coefficient_sd,ci_low,ci_high,n_bootstrap_fits,bootstrap_selection_frequency,direction,bootstrap_ci_direction
BC-Jackson2020,clinical_type,HR+HER2-,patch_std_composition__Tumor (Apoptotic),0.02377870627085391,0.07411483623044099,0.4666666666666667,15,0.6666666666666666,0.02262935471622545,0.1297680481544827,-0.2277473179440861,0.41772681537114614,3000,0.27166666666666667,positive,crosses zero
BC-Jackson2020,clinical_type,HR+HER2-,patch_std_composition__Tumor (Basal CK),0.0,0.0,0.0,15,0.0,0.0049059722001480064,0.07198190530097859,-0.08325109903062078,0.15336900553482288,3000,0.09966666666666667,not selected,crosses zero
BC-Jackson2020,clinical_type,HR+HER2-,patch_std_composition__Tumor (CK lo HR hi p53+),0.003083844895809212,0.011943679923755824,0.06666666666666667,15,0.0,0.019341394071622126,0.07963846041042968,0.0,0.2685867569212442,3000,0.134,positive,crosses zero
BC-Jackson2020,clinical_type,HR+HER2-,patch_std_composition__Tumor (CK lo HR lo),0.0,0.0,0.0,15,0.0,0.010341224345335019,0.07018976351256209,-0.03654122665005621,0.21104187948135364,3000,0.114,not selected,crosses zero
BC-Jackson2020,clinical_type,HR+HER2-,patch_std_composition__Tumor (CK+ HR hi),0.037007866331016666,0.09963739154822253,0.13333333333333333,15,0.0,0.05926514802075608,0.1604814623379855,0.0,0.6066749235077263,3000,0.20666666666666667,positive,crosses zero
BC-Jackson2020,clinical_type,HR+HER2-,patch_std_composition__Tumor (CK+ HR lo),0.724658426910505,0.23080120821739042,1.0,15,1.0,0.6128218989086166,0.4143336027556614,0.0,1.4681596145083535,3000,0.899,positive,crosses zero
BC-Jackson2020,clinical_type,HR+HER2-,patch_std_composition__Tumor (CK+ HR+),0.0,0.0,0.0,15,0.0,-0.01961189826294474,0.08657786737278199,-0.2954853061630415,0.0,3000,0.10033333333333333,not selected,crosses zero
BC-Jackson2020,clinical_type,HR+HER2-,patch_std_composition__Tumor (CK7+ CK hi Ecadh hi),-0.06664846297956392,0.14169558016513767,0.4666666666666667,15,0.3333333333333333,-0.016150099853295637,0.11657717274792931,-0.34620409748887787,0.22945824566286457,3000,0.22466666666666665,negative,crosses zero
BC-Jackson2020,clinical_type,HR+HER2-,patch_std_composition__Tumor (CK7+),0.04185270341599976,0.07375493706455352,0.4,15,0.3333333333333333,0.04626522649360497,0.11570192526015988,0.0,0.4092629048477602,3000,0.24233333333333335,positive,crosses zero
BC-Jackson2020,clinical_type,HR+HER2-,patch_std_composition__Tumor (Epithelial low),0.14330704032937053,0.13879886023080756,0.6666666666666666,15,0.6666666666666666,0.12698766117312482,0.22406325605467364,0.0,0.7558204225832622,3000,0.4093333333333333,positive,crosses zero
BC-Jackson2020,clinical_type,HR+HER2-,patch_std_composition__Tumor (Hypoxic),0.043786656926470685,0.0828215327064535,0.4,15,0.0,0.055849626850359,0.13843515685859964,0.0,0.48540058712490064,3000,0.244,positive,crosses zero
BC-Jackson2020,clinical_type,HR+HER2-,patch_std_composition__Tumor (Myoepithelial),-0.0026000197312590775,0.01006983311897709,0.06666666666666667,15,0.0,0.003514970690832276,0.07306432744792518,-0.08336441036191496,0.15669975518998894,3000,0.09633333333333334,negative,crosses zero
BC-Jackson2020,clinical_type,HR+HER2-,patch_std_composition__Tumor (Proliferative),-0.07876320404721024,0.17809224160142098,0.3333333333333333,15,0.0,-0.07921430705499191,0.16562341417568038,-0.5878251002271653,0.0,3000,0.30966666666666665,negative,crosses zero
BC-Jackson2020,clinical_type,HR+HER2-,patch_std_composition__Tumor (p53+ EGFR+),0.0,0.0,0.0,15,0.0,-0.0088638419686546,0.044951313314246975,-0.14055061356969964,0.0,3000,0.06966666666666667,not selected,crosses zero
BC-Jackson2020,clinical_type,HR+HER2-,patch_std_expression__CD20,-0.010360478946141402,0.023916967690848737,0.2,15,0.0,-0.03516564535811328,0.11843863693319202,-0.42740066513806174,0.0,3000,0.17566666666666667,negative,crosses zero
BC-Jackson2020,clinical_type,HR+HER2-,patch_std_expression__CD3,-0.037801383521945044,0.0721395195624659,0.4,15,0.3333333333333333,-0.05476477140820755,0.13230682646858155,-0.46771274615011293,0.0,3000,0.261,negative,crosses zero
BC-Jackson2020,clinical_type,HR+HER2-,patch_std_expression__CD44,-0.04942902723078286,0.07809819718282358,0.4,15,0.3333333333333333,-0.05890682068779114,0.15348788012450668,-0.48374814969232777,0.08126048375876062,3000,0.32866666666666666,negative,crosses zero
BC-Jackson2020,clinical_type,HR+HER2-,patch_std_expression__CD45,-0.014127765519414836,0.054716600575817044,0.06666666666666667,15,0.0,-0.02726440098474059,0.11603856983724566,-0.41383875600113373,0.04193804903735593,3000,0.16766666666666666,negative,crosses zero
BC-Jackson2020,clinical_type,HR+HER2-,patch_std_expression__CD68,0.003436070661720311,0.013307844449234664,0.06666666666666667,15,0.0,0.016898169370314825,0.09242949853645709,-0.09615170924387267,0.27652477903947065,3000,0.175,positive,crosses zero
BC-Jackson2020,clinical_type,HR+HER2-,patch_std_expression__Carbonic Anhydrase IX,0.008905895896375722,0.027607413485421648,0.13333333333333333,15,0.0,0.03414339661886992,0.1079920615976448,0.0,0.3838348914713757,3000,0.181,positive,crosses zero
BC-Jackson2020,clinical_type,HR+HER2-,patch_std_expression__Cytokeratin 19,0.38144922992870595,0.3029683596718193,0.8666666666666667,15,1.0,0.2878100789053232,0.32997074629624,0.0,1.0968013819919689,3000,0.648,positive,crosses zero
BC-Jackson2020,clinical_type,HR+HER2-,patch_std_expression__Cytokeratin 5,0.0,0.0,0.0,15,0.0,-0.004571622613609726,0.05352597645159185,-0.0638351028516287,0.0,3000,0.051,not selected,crosses zero
BC-Jackson2020,clinical_type,HR+HER2-,patch_std_expression__Cytokeratin 7,0.0008292490525258798,0.003211667770291011,0.06666666666666667,15,0.0,-0.0014645439113530141,0.05844036709573039,-0.0876682631666817,0.06440836942113316,3000,0.083,positive,crosses zero
BC-Jackson2020,clinical_type,HR+HER2-,patch_std_expression__Cytokeratin 8/18,-0.018023851593666897,0.06980607705678592,0.06666666666666667,15,0.0,-0.05685444563516155,0.15283305424789362,-0.5508242412880396,0.0,3000,0.211,negative,crosses zero
BC-Jackson2020,clinical_type,HR+HER2-,patch_std_expression__DNA1,-0.0552051780747352,0.1263418605341078,0.4,15,0.3333333333333333,-0.007680097098748794,0.1730843286557855,-0.43012085426196717,0.40819888059203735,3000,0.27466666666666667,negative,crosses zero
BC-Jackson2020,clinical_type,HR+HER2-,patch_std_expression__EGFR,0.30936859317677695,0.23203164641460364,0.8666666666666667,15,1.0,0.07389260338094665,0.1553713556983707,0.0,0.5541324619026361,3000,0.30733333333333335,positive,crosses zero
BC-Jackson2020,clinical_type,HR+HER2-,patch_std_expression__Ecadherin,0.06703902561156301,0.1281842114894549,0.3333333333333333,15,0.0,0.0718608855465704,0.1776392933807423,0.0,0.6306426941314571,3000,0.26966666666666667,positive,crosses zero
BC-Jackson2020,clinical_type,HR+HER2-,patch_std_expression__Estrogen,-0.003151211375437298,0.012204589177448022,0.06666666666666667,15,0.0,-0.008417757155934597,0.07007594060000186,-0.18921999341038215,0.0,3000,0.06566666666666666,negative,crosses zero
BC-Jackson2020,clinical_type,HR+HER2-,patch_std_expression__Fibronectin,0.10327497743307186,0.11569937472045741,0.6666666666666666,15,1.0,0.1337157762623415,0.20763723121320798,0.0,0.6879864534519488,3000,0.496,positive,crosses zero
BC-Jackson2020,clinical_type,HR+HER2-,patch_std_expression__GATA3,0.39709150253323716,0.223459064184912,0.9333333333333333,15,1.0,0.3534035153155555,0.36083891393772044,0.0,1.1767898873982223,3000,0.708,positive,crosses zero
BC-Jackson2020,clinical_type,HR+HER2-,patch_std_expression__Histone H3,-0.07949026165318805,0.10872364947403784,0.6,15,0.6666666666666666,-0.05753118389086603,0.18094612790274742,-0.5783372084316544,0.21833968144370383,3000,0.31466666666666665,negative,crosses zero
