dataset,task,class,feature,seed,coefficient_mean,coefficient_sd,fold_selection_frequency,n_folds,selected
BC-Jackson2020,clinical_type,HR+HER2+,utag_0007,1,-0.750901734828949,1.8025115614949152,0.6,5,True
BC-Jackson2020,clinical_type,HR+HER2+,utag_0007,2,-0.2899307176470757,0.885445414347278,0.6,5,True
BC-Jackson2020,clinical_type,HR+HER2+,utag_0008,0,-0.04673553109169006,0.6398272318359189,0.8,5,True
BC-Jackson2020,clinical_type,HR+HER2+,utag_0008,1,-0.09620266128331423,0.2010555690857328,0.8,5,True
BC-Jackson2020,clinical_type,HR+HER2+,utag_0008,2,-0.13145414404571057,0.1808354133265427,0.8,5,True
BC-Jackson2020,clinical_type,HR+HER2+,utag_0009,0,-0.00487930690869689,0.353082046425097,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2+,utag_0009,1,-0.025943124294281007,0.17830706290300002,0.8,5,True
BC-Jackson2020,clinical_type,HR+HER2+,utag_0009,2,0.02696846779435873,0.2552663561492195,0.8,5,True
BC-Jackson2020,clinical_type,HR+HER2-,utag_0000,0,0.07771793119609356,0.17113631528332932,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2-,utag_0000,1,0.0518925741314888,0.16259156042519476,0.8,5,True
BC-Jackson2020,clinical_type,HR+HER2-,utag_0000,2,0.04717337489128113,0.1926886971801581,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2-,utag_0001,0,0.049180554421036506,0.13823672208659415,0.6,5,True
BC-Jackson2020,clinical_type,HR+HER2-,utag_0001,1,0.022931978106498718,0.1594914280562696,0.8,5,True
BC-Jackson2020,clinical_type,HR+HER2-,utag_0001,2,-0.0646503746509552,0.19845994205947998,0.6,5,True
BC-Jackson2020,clinical_type,HR+HER2-,utag_0002,0,0.07088622599840164,0.17125601212137523,0.8,5,True
BC-Jackson2020,clinical_type,HR+HER2-,utag_0002,1,0.04279819428920746,0.16020923678829735,0.4,5,False
BC-Jackson2020,clinical_type,HR+HER2-,utag_0002,2,0.05873083802871406,0.11585776304538933,0.8,5,True
BC-Jackson2020,clinical_type,HR+HER2-,utag_0003,0,0.011889351904392243,0.30761304795355565,1.0,5,True
