dataset,task,scheme,model,class,seed,fold,feature,mean_abs_shap,mean_shap,value_shap_spearman,top_feature,n_explained_regions
bc_jackson2020,clinical_type,Basel_to_Zurich,logistic,TripleNeg,1,0,tcn_fraction__2,0.09971417971591816,0.005794882481453834,-1.0,True,200
bc_jackson2020,clinical_type,Basel_to_Zurich,logistic,TripleNeg,1,0,tcn_fraction__3,0.02857835569139271,0.003510242477175328,1.0,True,200
bc_jackson2020,clinical_type,Basel_to_Zurich,logistic,TripleNeg,1,0,tcn_fraction__4,0.1945845637823041,0.012397787592798677,-1.0,True,200
bc_jackson2020,clinical_type,Basel_to_Zurich,logistic,TripleNeg,1,0,tcn_fraction__5,0.017969394793634706,-0.0044658568659173906,1.0,True,200
bc_jackson2020,clinical_type,Basel_to_Zurich,logistic,HR+HER2+,2,0,tcn_fraction__1,0.059119449485984694,0.0031642949001184336,1.0,True,200
bc_jackson2020,clinical_type,Basel_to_Zurich,logistic,HR+HER2+,2,0,tcn_fraction__2,0.0,0.0,,True,200
bc_jackson2020,clinical_type,Basel_to_Zurich,logistic,HR+HER2+,2,0,tcn_fraction__3,0.07265603327852632,-0.011179422684944852,-1.0,True,200
bc_jackson2020,clinical_type,Basel_to_Zurich,logistic,HR+HER2+,2,0,tcn_fraction__4,0.0,0.0,,True,200
bc_jackson2020,clinical_type,Basel_to_Zurich,logistic,HR+HER2+,2,0,tcn_fraction__5,0.1280430403594516,0.028472968298403997,-0.9999999999999999,True,200
bc_jackson2020,clinical_type,Basel_to_Zurich,logistic,HR+HER2-,2,0,tcn_fraction__1,0.0,0.0,,True,200
bc_jackson2020,clinical_type,Basel_to_Zurich,logistic,HR+HER2-,2,0,tcn_fraction__2,0.0,0.0,,True,200
bc_jackson2020,clinical_type,Basel_to_Zurich,logistic,HR+HER2-,2,0,tcn_fraction__3,0.010517563983534822,-0.0016183142415323586,-1.0,True,200
bc_jackson2020,clinical_type,Basel_to_Zurich,logistic,HR+HER2-,2,0,tcn_fraction__4,0.0,0.0,,True,200
bc_jackson2020,clinical_type,Basel_to_Zurich,logistic,HR+HER2-,2,0,tcn_fraction__5,0.048988949835571886,-0.01089368708931457,0.9999999999999999,True,200
bc_jackson2020,clinical_type,Basel_to_Zurich,logistic,HR-HER2+,2,0,tcn_fraction__1,0.126478453136829,-0.006769601674498249,-1.0,True,200
bc_jackson2020,clinical_type,Basel_to_Zurich,logistic,HR-HER2+,2,0,tcn_fraction__2,0.08701543965716824,-0.0023754690202650165,1.0,True,200
bc_jackson2020,clinical_type,Basel_to_Zurich,logistic,HR-HER2+,2,0,tcn_fraction__3,0.1999895137538205,0.030771942892061775,1.0,True,200
bc_jackson2020,clinical_type,Basel_to_Zurich,logistic,HR-HER2+,2,0,tcn_fraction__4,0.0,0.0,,True,200
bc_jackson2020,clinical_type,Basel_to_Zurich,logistic,HR-HER2+,2,0,tcn_fraction__5,0.026462967779367064,0.0058845778774729495,-0.9999999999999999,True,200
bc_jackson2020,clinical_type,Basel_to_Zurich,logistic,TripleNeg,2,0,tcn_fraction__1,0.0,0.0,,True,200
bc_jackson2020,clinical_type,Basel_to_Zurich,logistic,TripleNeg,2,0,tcn_fraction__2,0.09411072651309833,0.002569166071990106,-1.0,True,200
bc_jackson2020,clinical_type,Basel_to_Zurich,logistic,TripleNeg,2,0,tcn_fraction__3,0.025522229704135917,0.00392704887467506,1.0,True,200
bc_jackson2020,clinical_type,Basel_to_Zurich,logistic,TripleNeg,2,0,tcn_fraction__4,0.19018733019177758,0.0006660092735566875,-0.9999999999999999,True,200
bc_jackson2020,clinical_type,Basel_to_Zurich,logistic,TripleNeg,2,0,tcn_fraction__5,0.011357568585011342,-0.0025255858448858383,0.9999999999999999,True,200
bc_jackson2020,clinical_type,cv,logistic,HR+HER2+,0,0,tcn_fraction__1,0.014592920873823322,-0.002234295951246118,1.0,True,66
bc_jackson2020,clinical_type,cv,logistic,HR+HER2+,0,0,tcn_fraction__2,0.0,0.0,,True,66
bc_jackson2020,clinical_type,cv,logistic,HR+HER2+,0,0,tcn_fraction__3,0.07825936267485806,-0.007577901710502971,-1.0,True,66
bc_jackson2020,clinical_type,cv,logistic,HR+HER2+,0,0,tcn_fraction__4,0.0,0.0,,True,66
bc_jackson2020,clinical_type,cv,logistic,HR+HER2+,0,0,tcn_fraction__5,0.23716979219301815,-0.040966409697082054,-1.0,True,66
bc_jackson2020,clinical_type,cv,logistic,HR+HER2-,0,0,tcn_fraction__1,0.0,0.0,,True,66
bc_jackson2020,clinical_type,cv,logistic,HR+HER2-,0,0,tcn_fraction__2,0.0,0.0,,True,66
bc_jackson2020,clinical_type,cv,logistic,HR+HER2-,0,0,tcn_fraction__3,0.006041020692426916,-0.0005849557097534699,-1.0,True,66
bc_jackson2020,clinical_type,cv,logistic,HR+HER2-,0,0,tcn_fraction__4,0.04662561298468693,-0.010275704698317312,0.9999999999999998,True,66
bc_jackson2020,clinical_type,cv,logistic,HR+HER2-,0,0,tcn_fraction__5,0.03032878204256398,0.005238699664407584,1.0,True,66
bc_jackson2020,clinical_type,cv,logistic,HR-HER2+,0,0,tcn_fraction__1,0.10646715770251759,0.016300995630156745,-1.0,True,66
bc_jackson2020,clinical_type,cv,logistic,HR-HER2+,0,0,tcn_fraction__2,0.10229229958186446,0.010909551321818346,1.0,True,66
bc_jackson2020,clinical_type,cv,logistic,HR-HER2+,0,0,tcn_fraction__3,0.17316564642366544,0.016767734918646634,1.0,True,66
bc_jackson2020,clinical_type,cv,logistic,HR-HER2+,0,0,tcn_fraction__4,0.0,0.0,,True,66
bc_jackson2020,clinical_type,cv,logistic,HR-HER2+,0,0,tcn_fraction__5,0.0,0.0,,True,66
bc_jackson2020,clinical_type,cv,logistic,TripleNeg,0,0,tcn_fraction__1,0.0,0.0,,True,66
bc_jackson2020,clinical_type,cv,logistic,TripleNeg,0,0,tcn_fraction__2,0.029043286542074494,-0.0030974885341341226,-1.0,True,66
bc_jackson2020,clinical_type,cv,logistic,TripleNeg,0,0,tcn_fraction__3,0.024957436908711664,0.00241664380306863,1.0,True,66
bc_jackson2020,clinical_type,cv,logistic,TripleNeg,0,0,tcn_fraction__4,0.06645959902058045,0.014646868323819175,-0.9999999999999998,True,66
bc_jackson2020,clinical_type,cv,logistic,TripleNeg,0,0,tcn_fraction__5,0.0,0.0,,True,66
bc_jackson2020,clinical_type,cv,logistic,HR+HER2+,0,1,tcn_fraction__1,0.2064007327321742,0.027367940144471317,1.0,True,81
bc_jackson2020,clinical_type,cv,logistic,HR+HER2+,0,1,tcn_fraction__2,0.0,0.0,,True,81
bc_jackson2020,clinical_type,cv,logistic,HR+HER2+,0,1,tcn_fraction__3,0.03729798927056694,0.015816434847903446,-1.0,True,81
bc_jackson2020,clinical_type,cv,logistic,HR+HER2+,0,1,tcn_fraction__4,0.15608560091078308,0.0524543888743693,1.0,True,81
bc_jackson2020,clinical_type,cv,logistic,HR+HER2+,0,1,tcn_fraction__5,0.053959604909177596,0.009961796196943042,-1.0,True,81
bc_jackson2020,clinical_type,cv,logistic,HR+HER2-,0,1,tcn_fraction__1,0.0,0.0,,True,81
bc_jackson2020,clinical_type,cv,logistic,HR+HER2-,0,1,tcn_fraction__2,0.0,0.0,,True,81
bc_jackson2020,clinical_type,cv,logistic,HR+HER2-,0,1,tcn_fraction__3,0.005353621088125579,0.0022702349589531403,-1.0,True,81
bc_jackson2020,clinical_type,cv,logistic,HR+HER2-,0,1,tcn_fraction__4,0.0,0.0,,True,81
bc_jackson2020,clinical_type,cv,logistic,HR+HER2-,0,1,tcn_fraction__5,0.02972219718084439,-0.005487187523690851,1.0,True,81
bc_jackson2020,clinical_type,cv,logistic,HR-HER2+,0,1,tcn_fraction__1,0.1275605522864995,-0.016914036658496927,-1.0,True,81
bc_jackson2020,clinical_type,cv,logistic,HR-HER2+,0,1,tcn_fraction__2,0.01047816896946663,-0.0002664773346629105,0.9999999999999999,True,81
bc_jackson2020,clinical_type,cv,logistic,HR-HER2+,0,1,tcn_fraction__3,0.11229607305162721,-0.04761981966942291,1.0,True,81
bc_jackson2020,clinical_type,cv,logistic,HR-HER2+,0,1,tcn_fraction__4,0.0,0.0,,True,81
bc_jackson2020,clinical_type,cv,logistic,HR-HER2+,0,1,tcn_fraction__5,0.03857838629806247,0.00712218005589722,-1.0,True,81
bc_jackson2020,clinical_type,cv,logistic,TripleNeg,0,1,tcn_fraction__1,0.0,0.0,,True,81
bc_jackson2020,clinical_type,cv,logistic,TripleNeg,0,1,tcn_fraction__2,0.06381884421743339,0.0016230197812122909,-0.9999999999999999,True,81
