dataset,task,scheme,model,class,seed,fold,feature,mean_abs_shap,mean_shap,value_shap_spearman,top_feature,n_explained_regions
bc_jackson2020,OS,cv,cox,risk,0,2,phospho-S6,0.07571170572835852,0.022573162737568774,0.9999999999999999,True,74
bc_jackson2020,OS,cv,cox,risk,0,2,phospho-mTOR,0.029534231979653797,0.003554165862065685,-0.9999999999999999,False,74
bc_jackson2020,OS,cv,cox,risk,0,2,vWF,0.12589179020930255,0.02332547151173663,-0.9999999999999999,True,74
bc_jackson2020,OS,cv,cox,risk,0,3,CD20,0.0025531749466287737,0.0003793692594942577,-1.0,False,73
bc_jackson2020,OS,cv,cox,risk,0,3,CD3,0.12191822820965677,-0.018412497632775866,-1.0,True,73
bc_jackson2020,OS,cv,cox,risk,0,3,CD44,0.03810389179434247,-0.004047883803340168,1.0,False,73
bc_jackson2020,OS,cv,cox,risk,0,3,CD45,0.05017157799087301,-0.008495216264459931,-1.0,True,73
bc_jackson2020,OS,cv,cox,risk,0,3,CD68,0.015659834553184957,-0.00045034592604196707,-1.0,False,73
bc_jackson2020,OS,cv,cox,risk,0,3,Carbonic Anhydrase IX,0.1234506582770125,-0.010837031759861152,1.0,True,73
bc_jackson2020,OS,cv,cox,risk,0,3,Cytokeratin 19,0.0224231503598705,0.005651369122666798,-1.0,False,73
bc_jackson2020,OS,cv,cox,risk,0,3,Cytokeratin 5,0.06893455506866382,0.006462003343713344,1.0,True,73
bc_jackson2020,OS,cv,cox,risk,0,3,Cytokeratin 7,0.05588069970099853,0.010471296143485857,-1.0,True,73
bc_jackson2020,OS,cv,cox,risk,0,3,Cytokeratin 8/18,0.010562227495602438,-0.002364048243436,1.0,False,73
bc_jackson2020,OS,cv,cox,risk,0,3,DNA1,0.1158431189008283,-0.01626256722099092,-1.0,True,73
bc_jackson2020,OS,cv,cox,risk,0,3,EGFR,0.035481760114822104,-0.007964040814713799,1.0,False,73
bc_jackson2020,OS,cv,cox,risk,0,3,Ecadherin,0.0733779202654105,0.004791088561480173,-1.0,True,73
bc_jackson2020,OS,cv,cox,risk,0,3,Estrogen,0.01726649982768853,-0.007626594105678124,1.0,False,73
bc_jackson2020,OS,cv,cox,risk,0,3,Fibronectin,0.058596990924934374,0.004827744150383636,-1.0,True,73
bc_jackson2020,OS,cv,cox,risk,0,3,GATA3,0.01584916005903472,-0.0035488859843612022,1.0,False,73
