task,domain,name,majority,top_markers,mean_frac_pos,mean_frac_neg,mean_diff,auc
motif_macrophage_tumor_niche,9,utag_domain::AR^{+}LAR__09,AR^{+}LAR,AR;CK8/18;GATA3;panCK;c-PARP,0.04392801621939464,0.08335408251979928,-0.03942606630040464,0.45547780567277385
motif_macrophage_tumor_niche,1,utag_domain::Fibroblasts__01,Fibroblasts,H3;pH2AX;Caveolin-1;Vimentin;DNA1,0.07241667385547648,0.15035953961404738,-0.0779428657585709,0.3548822178302441
motif_apc_t_contact,8,utag_domain::Basal__08,Basal,Ki67;CK5/14;TOX;c-PARP;panCK,0.15080291629877252,0.10052519770737788,0.05027771859139464,0.6063718140929535
motif_apc_t_contact,2,utag_domain::Treg__02,Treg,ICOS;FOXP3;CD11c;CD4;Helios,0.10085242941547118,0.0732377212470375,0.027614708168433685,0.6649456521739131
motif_apc_t_contact,9,utag_domain::AR^{+}LAR__09,AR^{+}LAR,AR;CK8/18;GATA3;panCK;c-PARP,0.059129380560331665,0.045883891492652595,0.01324548906767907,0.5423163418290854
motif_apc_t_contact,0,utag_domain::CD79a^+Plasma__00,CD79a^+Plasma,DNA2;DNA1;Vimentin;PDGFRB;CD163,0.04718413082700589,0.03777092579635565,0.00941320503065024,0.5942934782608695
motif_apc_t_contact,7,utag_domain::CD79a^+Plasma__07,CD79a^+Plasma,CD79a;CD3;CD45;CD31;CD8,0.15588267497026032,0.14745278719422392,0.008429887776036399,0.6464299100449776
motif_apc_t_contact,4,utag_domain::PD-L1^{+}GZMB^{+}__04,PD-L1^{+}GZMB^{+},PD-L1 (73-10);PD-L1 (SP142);GZMB;CD8;T-bet,0.02060939026923222,0.013147790259476783,0.007461600009755438,0.5549287856071965
motif_apc_t_contact,6,utag_domain::CD56^{+}NE__06,CD56^{+}NE,CD56;CK5/14;panCK;Vimentin;H3,0.007267466792460733,0.007999654440427348,-0.0007321876479666149,0.5083583208395802
motif_apc_t_contact,5,utag_domain::CD4^+TCF1^+T__05,CD4^+TCF1^+T,CD45;CD4;CD3;TCF1;ICOS,0.033766903607596516,0.03973460800736664,-0.005967704399770124,0.6259276611694152
motif_apc_t_contact,1,utag_domain::Fibroblasts__01,Fibroblasts,H3;pH2AX;Caveolin-1;Vimentin;DNA1,0.10021618276984172,0.14215645171551008,-0.041940268945668366,0.4798069715142428
motif_apc_t_contact,3,utag_domain::Vimentin^{+}EMT__03,Vimentin^{+}EMT,Calponin;CA9;panCK;CK5/14;Caveolin-1,0.32428852448902723,0.39209097213957156,-0.06780244765054433,0.45594077961019486
