region_id,domain_00,domain_01,domain_02,domain_03,domain_04,domain_05,domain_06,domain_07,domain_08,domain_09
BaselTMA_SP43_144_X16Y1,0.06615017878426699,0.0,0.09475566150178784,0.01132300357568534,0.0,0.0,0.20202622169249107,0.22765196662693682,0.1901072705601907,0.20798569725864124
BaselTMA_SP43_147_X6Y6,0.0,0.0,0.37888198757763975,0.45962732919254656,0.0,0.009316770186335404,0.0,0.0,0.06521739130434782,0.08695652173913043
BaselTMA_SP43_149_X10Y6_222,0.4577205882352941,0.0,0.04044117647058824,0.15073529411764705,0.0,0.0,0.051470588235294115,0.0,0.09558823529411764,0.20404411764705882
BaselTMA_SP43_149_X10Y6_223,0.07478632478632478,0.0,0.07051282051282051,0.25427350427350426,0.0,0.0,0.0,0.0,0.42094017094017094,0.1794871794871795
BaselTMA_SP43_150_X5Y3,0.0008539709649871904,0.04910333048676345,0.12169086251067464,0.6622544833475662,0.0,0.0029888983774551663,0.14645602049530315,0.0008539709649871904,0.0008539709649871904,0.014944491887275833
BaselTMA_SP43_150_X6Y3,0.0,0.0,0.014563106796116505,0.13592233009708737,0.0,0.019417475728155338,0.0,0.0,0.28640776699029125,0.5436893203883495
BaselTMA_SP43_157_X4Y5,0.25726744186046513,0.00436046511627907,0.023255813953488372,0.17587209302325582,0.0,0.011627906976744186,0.07122093023255814,0.027616279069767442,0.15988372093023256,0.2688953488372093
BaselTMA_SP43_15_X1Y9,0.022292993630573247,0.0,0.08166515013648772,0.8626023657870792,0.0006824385805277526,0.025250227479526842,0.00022747952684258417,0.0,0.006824385805277525,0.00045495905368516835
BaselTMA_SP43_168_X10Y5,0.34887087434858133,0.00014475969889982628,0.00390851187029531,0.3005211349160394,0.009843659525188187,0.002026635784597568,0.2114939200926462,0.11971627099015635,0.003474232773595831,0.0
BaselTMA_SP43_170_X3Y3,0.04792490118577075,0.1551383399209486,0.16946640316205533,0.001976284584980237,0.0,0.0024703557312252965,0.5474308300395256,0.0,0.0009881422924901185,0.07460474308300395
BaselTMA_SP43_170_X4Y3,0.008488964346349746,0.0,0.7147707979626485,0.12393887945670629,0.0,0.0,0.001697792869269949,0.001697792869269949,0.09507640067911714,0.05432937181663837
BaselTMA_SP43_172_X10Y2,0.004901960784313725,0.0,0.08333333333333333,0.12254901960784313,0.0,0.0,0.0,0.0,0.3284313725490196,0.46078431372549017
BaselTMA_SP43_172_X9Y2,0.08778250900753358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8987880773010154,0.013429413691451031
BaselTMA_SP43_173_X2Y8,0.5279214064115823,0.0,0.0,0.0,0.0,0.0,0.26301275422268183,0.0,0.20768700448121338,0.0013788348845225785
BaselTMA_SP43_17_X11Y4,0.3941857600394186,0.0,0.06775067750677506,0.07883715200788372,0.0,0.0004927322000492732,0.42301059374230104,0.0,0.0014781966001478197,0.03424488790342449
BaselTMA_SP43_17_X12Y4,0.009596928982725527,0.0,0.16698656429942418,0.11708253358925144,0.0,0.007677543186180422,0.09021113243761997,0.21689059500959693,0.19961612284069097,0.19193857965451055
BaselTMA_SP43_180_X5Y2,0.038946162657502864,0.033218785796105384,0.08209240168003054,0.17945780832378772,0.0,0.017563955708285606,0.6086292478045056,0.0015273004963726614,0.018327605956471937,0.020236731576937762
BaselTMA_SP43_180_X6Y2,0.0,0.0,0.23148148148148148,0.14814814814814814,0.0,0.0,0.0,0.0,0.018518518518518517,0.6018518518518519
BaselTMA_SP43_193_X9Y7,0.10767969390543865,0.004646078163432632,0.06340530199508063,0.2771248975129817,0.0,0.0,0.4993167532112599,0.0,0.022683793386171085,0.02514348182563542
BaselTMA_SP43_194_X11Y7,0.1382636655948553,0.0010718113612004287,0.05037513397642015,0.1007502679528403,0.0,0.03429796355841372,0.015005359056806002,0.0,0.011789924973204717,0.6484458735262594
BaselTMA_SP43_195_X11Y6,0.4686513306269734,0.0,0.0027063599458728013,0.48308525033829497,0.0,0.0013531799729364006,0.018042399639152006,0.0,0.010374379792512404,0.015787099684258007
BaselTMA_SP43_197_X4Y9,0.0993939393939394,0.0,0.14666666666666667,0.11636363636363636,0.0,0.0,0.13818181818181818,0.0,0.15515151515151515,0.34424242424242424
BaselTMA_SP43_199_X8Y5,0.15698267074413863,0.0,0.02310567448182127,0.5973496432212029,0.0,0.0054366292898402994,0.09650016989466531,0.10227658851512063,0.0013591573224600749,0.016989466530750934
BaselTMA_SP43_19_X15Y2,0.35142045454545456,0.004261363636363636,0.007670454545454545,0.03579545454545455,0.0,0.0,0.26136363636363635,0.0002840909090909091,0.2761363636363636,0.06306818181818181
BaselTMA_SP43_19_X16Y2,0.0,0.0,0.007246376811594203,0.09057971014492754,0.0,0.0,0.0,0.0,0.30434782608695654,0.5978260869565217
BaselTMA_SP43_1_X1Y8,0.3285173718610251,0.0013759889920880633,0.012039903680770554,0.048847609219126245,0.0,0.0,0.5115239078087376,0.0,0.015479876160990712,0.08221534227726178
BaselTMA_SP43_200_X9Y6,0.0355917667238422,0.04759862778730703,0.00986277873070326,0.09090909090909091,0.0,0.0017152658662092624,0.7096912521440824,0.002144082332761578,0.03344768439108062,0.06903945111492281
BaselTMA_SP43_201_X14Y5,0.00033921302578018993,0.26492537313432835,0.30156037991858886,0.19674355495251017,0.0,0.0,0.09497964721845319,0.0,0.004409769335142469,0.13704206241519673
BaselTMA_SP43_202_X9Y5,0.0114247311827957,0.04939516129032258,0.08400537634408602,0.1935483870967742,0.0003360215053763441,0.0030241935483870967,0.603494623655914,0.012096774193548387,0.0003360215053763441,0.04233870967741935
BaselTMA_SP43_205_X3Y6,0.024804177545691905,0.014795474325500435,0.04046997389033943,0.24412532637075718,0.0,0.0017406440382941688,0.6275021758050479,0.0004351610095735422,0.006092254134029591,0.04003481288076589
BaselTMA_SP43_207_X1Y6,0.0415202810603641,0.06196103481315873,0.036090705844778026,0.19290961354199937,0.0,0.0,0.4404343660172469,0.06579367614180773,0.027147876077930375,0.13414244650271478
BaselTMA_SP43_209_X11Y1,0.5015290519877675,0.0005096839959225281,0.01834862385321101,0.02089704383282365,0.0,0.0,0.05504587155963303,0.0,0.199796126401631,0.2038735983690112
BaselTMA_SP43_209_X12Y1,0.028070175438596492,0.0,0.021052631578947368,0.11929824561403508,0.0,0.0,0.0,0.0,0.014035087719298246,0.8175438596491228
