region_id,utag_mean__CD117,utag_std__CD117,utag_mean__CD11b,utag_std__CD11b,utag_mean__CD11c,utag_std__CD11c,utag_mean__CD14,utag_std__CD14,utag_mean__CD15,utag_std__CD15,utag_mean__CD163,utag_std__CD163,utag_mean__CD20,utag_std__CD20,utag_mean__CD31,utag_std__CD31,utag_mean__CD38,utag_std__CD38,utag_mean__CD3e,utag_std__CD3e,utag_mean__CD4,utag_std__CD4,utag_mean__CD45,utag_std__CD45,utag_mean__CD45RA,utag_std__CD45RA,utag_mean__CD45RO,utag_std__CD45RO,utag_mean__CD56,utag_std__CD56,utag_mean__CD68,utag_std__CD68,utag_mean__CD69,utag_std__CD69,utag_mean__CD8,utag_std__CD8,utag_mean__DAPI,utag_std__DAPI,utag_mean__FoxP3,utag_std__FoxP3,utag_mean__GranzymeB,utag_std__GranzymeB,utag_mean__HLA-DR,utag_std__HLA-DR,utag_mean__ICOS,utag_std__ICOS,utag_mean__Ki67,utag_std__Ki67,utag_mean__PD1,utag_std__PD1,utag_mean__PDL1,utag_std__PDL1,utag_mean__PanCK,utag_std__PanCK,utag_mean__Vimentin,utag_std__Vimentin
UPMC_c001_v001_r001_reg012,3.9215126037597656,0.279095321893692,4.55322265625,1.2424287796020508,3.9523422718048096,0.2667745351791382,4.753496170043945,0.9283946752548218,5.300590515136719,1.232139229774475,3.8893637657165527,0.5762997269630432,4.676802635192871,0.6391597390174866,4.521945953369141,0.7912605404853821,3.487879514694214,0.3236634135246277,3.886491537094116,0.7307009696960449,4.867448329925537,0.714633047580719,5.656858921051025,1.0532342195510864,4.099990367889404,0.5817213654518127,4.181609153747559,1.4028241634368896,3.411708354949951,0.44386449456214905,5.605222225189209,0.7959330081939697,2.565904140472412,0.7331161499023438,4.687505722045898,1.359534740447998,6.801249980926514,0.5078434944152832,2.957993507385254,0.7917646169662476,3.554196834564209,0.5513582825660706,4.7001118659973145,1.0118893384933472,3.5714356899261475,0.30630242824554443,4.490730285644531,0.7523970007896423,3.1803741455078125,0.1730775684118271,3.1823232173919678,0.19491450488567352,5.022070407867432,1.3828414678573608,5.911893844604492,1.057080626487732
UPMC_c001_v001_r001_reg013,3.7119789123535156,0.2254904955625534,4.45461368560791,0.5510955452919006,3.8026411533355713,0.22157101333141327,3.692025899887085,0.5387972593307495,4.419585704803467,0.7153396010398865,5.377155780792236,0.6629887819290161,4.454841136932373,0.634016215801239,3.7690510749816895,0.35436809062957764,3.2039971351623535,0.1700368970632553,3.2002618312835693,0.20053449273109436,4.423227310180664,0.4123293161392212,4.443666934967041,0.5430188775062561,4.183100700378418,0.2485610693693161,3.438490867614746,0.4155227839946747,4.030025005340576,0.25696122646331787,5.467529773712158,0.491294801235199,3.211745023727417,0.42745956778526306,3.6697607040405273,0.5387654304504395,5.967575550079346,0.4391441345214844,3.6728451251983643,0.30292901396751404,3.083906412124634,0.15758346021175385,3.585592269897461,0.4934318959712982,3.28303599357605,0.15324729681015015,4.06146764755249,0.7355753779411316,3.1060798168182373,0.12789203226566315,3.1678287982940674,0.20788343250751495,6.896598815917969,0.65361088514328,5.058507442474365,1.5984816551208496
UPMC_c001_v001_r001_reg014,3.804487943649292,0.2540366053581238,5.010944366455078,1.1114057302474976,3.838796377182007,0.1956319808959961,4.749192237854004,0.8636183738708496,5.646646499633789,1.3951865434646606,3.9660301208496094,0.718798816204071,4.278557300567627,0.5945249795913696,4.448166370391846,0.705470085144043,3.212247371673584,0.22704972326755524,3.750563144683838,0.5711693167686462,4.836353778839111,0.558213472366333,5.525814056396484,0.7810271382331848,4.0530924797058105,0.263091117143631,4.122271537780762,0.9026837944984436,3.9231395721435547,0.32006725668907166,5.650613307952881,0.6948938965797424,3.1420843601226807,0.4471125304698944,4.20567512512207,0.9171925187110901,6.1385297775268555,0.37209847569465637,3.0586445331573486,0.5895435214042664,3.174652576446533,0.3285975158214569,4.7353739738464355,0.8611352443695068,3.657911539077759,0.25237202644348145,4.229947566986084,0.7411378622055054,3.2038350105285645,0.2273482382297516,3.1408047676086426,0.22687558829784393,5.036223411560059,1.2623103857040405,6.097158432006836,0.9867741465568542
UPMC_c001_v001_r001_reg015,3.7457878589630127,0.18689890205860138,4.431743621826172,0.7798648476600647,3.9224085807800293,0.46777307987213135,4.082770824432373,0.9021762013435364,4.537578105926514,1.0504182577133179,3.591334819793701,0.473214328289032,3.9341115951538086,0.3661297857761383,3.9581503868103027,0.6976917386054993,3.233408212661743,0.23420456051826477,3.5373952388763428,0.43081969022750854,4.5672078132629395,0.589706540107727,4.735414028167725,0.7752238512039185,4.220823287963867,0.35309821367263794,3.988680601119995,0.8282421231269836,4.048549175262451,0.2592492997646332,4.908577919006348,0.728243887424469,3.1753783226013184,0.46091562509536743,4.045757293701172,0.7111612558364868,6.127170562744141,0.4638681411743164,3.5994694232940674,0.5329341888427734,2.973033905029297,0.18288756906986237,4.2378830909729,0.9068266749382019,3.524378776550293,0.14558137953281403,3.9445853233337402,0.39944252371788025,3.05747127532959,0.16161353886127472,2.976681709289551,0.1654655933380127,4.7760491371154785,1.3210573196411133,4.585463047027588,1.1171578168869019
UPMC_c001_v001_r001_reg016,3.98868989944458,0.35108962655067444,5.062283039093018,0.973455011844635,3.9186878204345703,0.26669037342071533,4.393427848815918,0.7821457982063293,4.830260753631592,1.2499889135360718,3.8844850063323975,0.9742905497550964,3.993574619293213,0.530846893787384,3.984522819519043,0.7091642022132874,3.3715338706970215,0.3286687135696411,3.800664186477661,0.6889097690582275,4.784384727478027,0.6184139251708984,5.705472946166992,0.7409301400184631,4.4461750984191895,0.3752855062484741,4.243597507476807,0.9387308359146118,4.35155725479126,0.4518181383609772,5.711165904998779,0.6054620146751404,3.3728761672973633,0.49642717838287354,4.373920440673828,0.9870893955230713,6.146783828735352,0.3787422776222229,3.69266939163208,0.5933007001876831,3.244260311126709,0.5034160614013672,4.34649133682251,0.7325100302696228,3.7355031967163086,0.283588171005249,4.358349323272705,0.5304638147354126,3.31705904006958,0.5198105573654175,3.4442808628082275,0.48663750290870667,4.487324237823486,1.210479497909546,6.379794597625732,0.7053831219673157
UPMC_c001_v001_r001_reg017,3.6742587089538574,0.47621700167655945,5.222659587860107,1.1355398893356323,3.847714424133301,0.34952011704444885,4.65839958190918,0.6528372764587402,5.969846248626709,1.1994221210479736,3.6328649520874023,0.42423921823501587,4.955143451690674,0.8282508850097656,4.527865409851074,0.7699342370033264,3.266242027282715,0.6364813446998596,4.244728088378906,1.010424017906189,5.184151649475098,0.6880303621292114,6.380782127380371,0.5714967250823975,4.566296100616455,0.756751298904419,5.047405242919922,1.3430523872375488,4.107816696166992,0.3677700459957123,5.9666032791137695,0.36481863260269165,3.073458433151245,0.9200501441955566,5.42461633682251,1.8116236925125122,7.132106781005859,0.3689626157283783,2.4508824348449707,0.8630367517471313,3.8938260078430176,0.6224339604377747,4.68917989730835,0.8660683631896973,3.7241854667663574,0.39596298336982727,4.773154258728027,0.5821972489356995,3.1587119102478027,0.18426628410816193,3.2286431789398193,0.15614081919193268,4.085178375244141,0.8794581294059753,6.341283321380615,0.5430660247802734
UPMC_c001_v001_r001_reg018,4.252466201782227,0.3269173204898834,4.916913986206055,0.6141454577445984,4.239941596984863,0.20481076836585999,3.8296706676483154,0.6738386750221252,6.333333492279053,1.0618774890899658,4.752955913543701,0.8324461579322815,4.733480930328369,0.7093043923377991,4.488994121551514,0.47635650634765625,3.7241766452789307,0.21430376172065735,3.275806427001953,0.3673170804977417,4.693941116333008,0.38677364587783813,4.9954705238342285,0.6397109627723694,4.461296081542969,0.22401583194732666,4.120523929595947,0.6305590867996216,4.634986400604248,0.26431816816329956,5.330972671508789,0.3530515134334564,3.543196678161621,0.4966539442539215,4.457198619842529,0.5163483023643494,6.313756465911865,0.35757172107696533,3.9826488494873047,0.4964531660079956,3.1940345764160156,0.18948067724704742,4.210683822631836,0.6933336853981018,4.154510021209717,0.19557593762874603,5.592922210693359,0.7619009613990784,3.151977062225342,0.13479924201965332,3.2251992225646973,0.2806823253631592,6.285675048828125,1.046722650527954,4.904231548309326,1.480390191078186
UPMC_c001_v001_r001_reg019,3.6993777751922607,0.31176555156707764,4.492873668670654,0.7255920767784119,4.111077785491943,0.6040835976600647,3.818047046661377,0.6201883554458618,5.296339511871338,1.4380083084106445,4.901721000671387,0.8814805746078491,4.23307991027832,0.5655325055122375,3.8208107948303223,0.4006873071193695,3.1205756664276123,0.23581454157829285,3.109177827835083,0.35638338327407837,4.4254231452941895,0.41933947801589966,4.8019866943359375,0.819820761680603,3.9255056381225586,0.40442532300949097,3.413544178009033,0.8975542187690735,4.253958225250244,0.431469202041626,5.452558994293213,0.6803169250488281,3.6229748725891113,0.6952323913574219,3.927380323410034,0.7826613783836365,6.790088176727295,0.3955265283584595,3.623680353164673,0.5290828347206116,3.1355769634246826,0.2578597068786621,3.9569718837738037,0.7397662401199341,3.356977701187134,0.19049881398677826,4.6180949211120605,0.605161190032959,3.057419538497925,0.1998947560787201,3.1812326908111572,0.2708066999912262,6.314986705780029,1.0764254331588745,6.218317985534668,0.8958196043968201
UPMC_c001_v001_r001_reg020,4.361194133758545,0.23022161424160004,5.263680934906006,1.6749486923217773,3.868154287338257,0.35121777653694153,3.699913740158081,0.5773534774780273,5.759132385253906,1.695308804512024,4.611378192901611,1.0086225271224976,4.382535457611084,0.5059604048728943,4.22116756439209,0.5614435076713562,3.2943246364593506,0.33936676383018494,3.404402732849121,0.4611732065677643,4.4713134765625,0.3989065885543823,5.077841758728027,1.0598543882369995,3.6981422901153564,0.5384608507156372,3.743675470352173,1.3842105865478516,3.862382411956787,0.6122037172317505,5.713641166687012,0.5708849430084229,3.387727975845337,0.7182892560958862,4.4281158447265625,0.6206601858139038,6.903610706329346,0.51302170753479,3.4593918323516846,0.7566141486167908,3.143075466156006,0.2419363409280777,3.406252145767212,0.6068921089172363,3.563370943069458,0.29507189989089966,4.773018836975098,0.8004810214042664,3.087669849395752,0.15438508987426758,3.0817947387695312,0.18425323069095612,6.137953758239746,1.0257538557052612,4.9831743240356445,1.6527353525161743
UPMC_c001_v001_r001_reg021,4.428034782409668,0.2132045030593872,4.9453043937683105,0.4122096598148346,4.173081874847412,0.16034971177577972,4.011998653411865,0.6291191577911377,4.343914985656738,0.6931911706924438,3.7489705085754395,0.7973441481590271,4.827266693115234,0.909369945526123,4.190204620361328,0.6975623369216919,3.5893800258636475,0.161100834608078,4.614162921905518,0.5515557527542114,5.431270122528076,0.7255707383155823,6.033319473266602,0.8996763825416565,4.752034664154053,0.4473731815814972,5.552055358886719,0.9401019811630249,4.4736433029174805,0.20002155005931854,5.595128059387207,0.5181658864021301,4.081363677978516,0.4004189372062683,5.806081771850586,0.9239283800125122,6.741977214813232,0.474568635225296,4.514698505401611,0.24670587480068207,3.3532752990722656,0.3861924111843109,4.846537113189697,0.8096923232078552,4.073948383331299,0.2008303850889206,4.624846935272217,0.42318302392959595,3.272317886352539,0.24721169471740723,3.111525535583496,0.2379504293203354,4.889500617980957,1.138663649559021,6.438766956329346,0.8698775172233582
