n_cells,frac__tumor,frac__t_cell,frac__cd8,frac__cd4,frac__b_cell,frac__apc,frac__immune,frac__stroma,region_id
6088.0,0.6425755584756899,0.06849540078843627,0.03235873850197109,0.03613666228646518,0.026938239159001315,0.07818659658344283,0.22388304862023653,0.03827201051248357,UPMC_c003_v001_r001_reg004
6790.0,0.5366715758468336,0.04094256259204713,0.012960235640648013,0.027982326951399118,0.006774668630338734,0.12150220913107511,0.18483063328424154,0.02459499263622975,UPMC_c003_v001_r001_reg005
4282.0,0.3853339560952826,0.1335824381130313,0.06702475478748249,0.0665576833255488,0.01004203643157403,0.14852872489490893,0.4002802428771602,0.15436711816907986,UPMC_c003_v001_r001_reg006
7213.0,0.46471648412588384,0.16650492166920838,0.07541938167198114,0.09108553999722722,0.020934423956744767,0.11063357826147234,0.3486760016636628,0.13697490641896576,UPMC_c003_v001_r001_reg007
3955.0,0.420480404551201,0.05865992414664981,0.03438685208596713,0.02427307206068268,0.008849557522123894,0.12920353982300886,0.34108723135271807,0.10467762326169405,UPMC_c003_v001_r001_reg008
2778.0,0.3783297336213103,0.11051115910727141,0.051115910727141826,0.05939524838012959,0.025557955363570913,0.18286537077033838,0.3650107991360691,0.1263498920086393,UPMC_c003_v001_r001_reg015
5527.0,0.43567939207526685,0.06296363307400037,0.026596707074362222,0.03636692599963814,0.01157951872625294,0.10005427899402931,0.2645196309028406,0.11344309752125928,UPMC_c003_v001_r001_reg011
2959.0,0.40723217303142956,0.05373436971949983,0.042244001351808044,0.011490368367691788,0.004731328151402501,0.14667117269347751,0.32950321054410275,0.08516390672524501,UPMC_c003_v001_r001_reg010
2253.0,0.42254771415889925,0.03683976919662672,0.024855747891699954,0.011984021304926764,0.010652463382157125,0.06391478029294274,0.14647137150466044,0.2205947625388371,UPMC_c003_v001_r001_reg017
1926.0,0.48130841121495327,0.13966770508826584,0.07840083073727934,0.0612668743509865,0.0010384215991692627,0.10539979231568017,0.3001038421599169,0.07320872274143302,UPMC_c003_v001_r001_reg018
5312.0,0.49567018072289154,0.03407379518072289,0.018637048192771084,0.015436746987951807,0.001694277108433735,0.051016566265060244,0.18335843373493976,0.06664156626506024,UPMC_c003_v001_r001_reg021
7963.0,0.5572020595253045,0.12231571015948763,0.06279040562602034,0.059525304533467285,0.04420444556071832,0.10272510360416928,0.3494913977144292,0.0506090669345724,UPMC_c003_v001_r001_reg022
3447.0,0.40876124165941397,0.08035973310124746,0.04380620829706992,0.03655352480417755,0.012764722947490571,0.1282274441543371,0.26051639106469393,0.1673919350159559,UPMC_c003_v001_r001_reg030
4809.0,0.5801621958827199,0.0630068621334997,0.020170513620295278,0.042836348513204406,0.006654190060303597,0.1303805364940736,0.24911624038261593,0.12247868579746309,UPMC_c003_v001_r001_reg028
3345.0,0.5013452914798207,0.09656203288490284,0.044544095665171896,0.05201793721973094,0.018236173393124066,0.1031390134529148,0.31390134529147984,0.10911808669656203,UPMC_c003_v001_r001_reg027
5328.0,0.4316816816816817,0.14339339339339338,0.04973723723723724,0.09365615615615616,0.006006006006006006,0.1373873873873874,0.3554804804804805,0.1403903903903904,UPMC_c003_v001_r001_reg026
6129.0,0.5302659487681514,0.043073910915320604,0.008157937673356175,0.03491597324196443,0.0016315875346712351,0.10882688856257139,0.17572197748409202,0.23494860499265785,UPMC_c003_v001_r001_reg025
1362.0,0.5205580029368576,0.08296622613803231,0.0513950073421439,0.0315712187958884,0.004405286343612335,0.06607929515418502,0.16740088105726872,0.11527165932452275,UPMC_c003_v001_r001_reg024
4655.0,0.29108485499462944,0.14328678839957035,0.03050483351235231,0.11278195488721804,0.007518796992481203,0.21933404940923737,0.5535982814178303,0.08743286788399571,UPMC_c003_v001_r001_reg023
11554.0,0.3552016617621603,0.17232127401765623,0.0731348450752986,0.09918642894235763,0.16245456119092955,0.1114765449195084,0.4755928682707288,0.03340834343084646,UPMC_c004_v001_r001_reg001
5429.0,0.40228403020814146,0.1736968134094677,0.12359550561797752,0.05010130779149015,0.0217351261742494,0.16264505433781543,0.4367286793147909,0.05525879535826119,UPMC_c004_v001_r001_reg002
11622.0,0.42213044226467045,0.23670624677336086,0.16735501634830494,0.06935123042505593,0.035277921183961454,0.22483221476510068,0.5118740320082602,0.034933746343142315,UPMC_c004_v001_r001_reg003
7953.0,0.40047780711681125,0.17364516534641017,0.10235131396957123,0.07129385137683893,0.13982145102477053,0.12083490506727021,0.4649817678863322,0.03206337231233497,UPMC_c004_v001_r001_reg004
10781.0,0.7133846581949727,0.14404971709488915,0.1048140246730359,0.03923569242185326,0.014562656525368704,0.08143956961320842,0.2504405899267229,0.015582970039884982,UPMC_c004_v001_r001_reg005
2927.0,0.17663136317048173,0.16467372736590366,0.04236419542193372,0.12230953194396993,0.12196788520669627,0.11274342330030748,0.4420908780321148,0.11103518961393918,UPMC_c004_v001_r001_reg012
6311.0,0.6189193471716051,0.07273015369988908,0.03676121058469339,0.03596894311519569,0.007922674694977025,0.11202662018697512,0.23039138012993188,0.10743146886388845,UPMC_c004_v001_r001_reg011
4417.0,0.3033733303146932,0.1557618292959022,0.0498075616934571,0.1059542676024451,0.02399818881593842,0.1697985057731492,0.45505999547203985,0.1501018791034639,UPMC_c004_v001_r001_reg010
11109.0,0.714825816905212,0.04356827797281484,0.013232514177693762,0.03033576379512107,0.010171932667206769,0.09892879647132956,0.1740030605815105,0.05365019353677199,UPMC_c004_v001_r001_reg008
5825.0,0.4346781115879828,0.15416309012875537,0.08034334763948497,0.07381974248927038,0.008927038626609441,0.16137339055793992,0.34283261802575105,0.151931330472103,UPMC_c004_v001_r001_reg013
3870.0,0.47364341085271316,0.03875968992248062,0.012919896640826873,0.025839793281653745,0.0069767441860465115,0.07881136950904392,0.15478036175710594,0.28604651162790695,UPMC_c004_v001_r001_reg014
