task,domain,name,majority,top_markers,mean_frac_pos,mean_frac_neg,mean_diff,auc
motif_cd8_clustering,2,utag_domain::CD4 T cell__02,CD4 T cell,CD3e;CD4;CD45RO;CD45;CD20,0.11141157415678613,0.06031888696148317,0.05109268719530295,0.5921951219512194
motif_cd8_clustering,6,utag_domain::Macrophage__06,Macrophage,Vimentin;CD14;CD68;CD31;CD4,0.12850229669417554,0.08222525719765349,0.04627703949652205,0.6297154471544716
motif_cd8_clustering,9,utag_domain::Macrophage__09,Macrophage,CD31;Vimentin;CD68;PDL1;CD11b,0.08558105556539759,0.05925497107035587,0.026326084495041722,0.6023983739837399
motif_cd8_clustering,5,utag_domain::Tumor__05,Tumor,Vimentin;PDL1;PD1;ICOS;CD38,0.1093801197741665,0.10470664859514095,0.004673471179025557,0.5478048780487805
motif_cd8_clustering,3,utag_domain::Tumor__03,Tumor,CD163;PanCK;CD15;PDL1;CD20,0.10199288497445061,0.10348902547240514,-0.0014961404979545317,0.581869918699187
motif_cd8_clustering,1,utag_domain::Tumor__01,Tumor,FoxP3;CD11b;CD117;CD8;PanCK,0.13568991354265958,0.1572005943671359,-0.021510680824476325,0.5145528455284553
motif_cd8_clustering,7,utag_domain::Tumor__07,Tumor,CD117;PanCK;CD56;CD163;CD38,0.03234860548742347,0.0630097475536478,-0.030661142066224327,0.4414634146341464
motif_cd8_clustering,0,utag_domain::Tumor__00,Tumor,CD69;CD14;CD11c;CD45;CD163,0.013682687303092888,0.06599882152594311,-0.05231613422285022,0.44910569105691056
motif_cd8_clustering,4,utag_domain::Tumor__04,Tumor,CD69;CD11c;CD14;CD38;CD45,0.084835438653547,0.1744892559001312,-0.08965381724658421,0.4178861788617886
motif_tumor_stroma_mixing,1,utag_domain::Tumor__01,Tumor,FoxP3;CD11b;CD117;CD8;PanCK,0.14851216083089042,0.10558812437391875,0.04292403645697167,0.5516328331862312
motif_tumor_stroma_mixing,9,utag_domain::Macrophage__09,Macrophage,CD31;Vimentin;CD68;PDL1;CD11b,0.10468993969187644,0.07607898720177046,0.02861095249010598,0.5196822594880848
motif_tumor_stroma_mixing,6,utag_domain::Macrophage__06,Macrophage,Vimentin;CD14;CD68;CD31;CD4,0.11080369145536524,0.09732267611069308,0.013481015344672165,0.48146513680494263
motif_tumor_stroma_mixing,7,utag_domain::Tumor__07,Tumor,CD117;PanCK;CD56;CD163;CD38,0.0683066876534171,0.055577685750982965,0.012729001902434138,0.47524271844660193
motif_tumor_stroma_mixing,5,utag_domain::Tumor__05,Tumor,Vimentin;PDL1;PD1;ICOS;CD38,0.13615981436089658,0.12429074057747692,0.011869073783419656,0.502647837599294
motif_tumor_stroma_mixing,2,utag_domain::CD4 T cell__02,CD4 T cell,CD3e;CD4;CD45RO;CD45;CD20,0.09771173146655628,0.09612605055297066,0.001585680913585616,0.4601500441306267
motif_tumor_stroma_mixing,3,utag_domain::Tumor__03,Tumor,CD163;PanCK;CD15;PDL1;CD20,0.09190116757158309,0.10285382380906546,-0.010952656237482372,0.4403353927625772
motif_tumor_stroma_mixing,0,utag_domain::Tumor__00,Tumor,CD69;CD14;CD11c;CD45;CD163,0.018217542983955955,0.04014420558196247,-0.021926662598006512,0.4724624889673433
motif_tumor_stroma_mixing,8,utag_domain::Tumor__08,Tumor,CD163;PanCK;CD15;PDL1;Ki67,0.12959632337565394,0.16716276165760274,-0.037566438281948805,0.41451897616946165
motif_tumor_stroma_mixing,4,utag_domain::Tumor__04,Tumor,CD69;CD11c;CD14;CD38;CD45,0.09410094060980496,0.13485494438355647,-0.040754003773751504,0.4537511032656663
motif_interface_immune,4,utag_domain::Tumor__04,Tumor,CD69;CD11c;CD14;CD38;CD45,0.17170477095662004,0.024288220643209766,0.14741655031341028,0.5415690866510539
motif_interface_immune,8,utag_domain::Tumor__08,Tumor,CD163;PanCK;CD15;PDL1;Ki67,0.16174336722798963,0.10940714388738956,0.05233622334060006,0.5662428905988626
motif_interface_immune,3,utag_domain::Tumor__03,Tumor,CD163;PanCK;CD15;PDL1;CD20,0.11408174960081585,0.06714311513814109,0.046938634462674766,0.5872365339578456
motif_interface_immune,0,utag_domain::Tumor__00,Tumor,CD69;CD14;CD11c;CD45;CD163,0.06856835499628963,0.021774744455894047,0.04679361054039559,0.5684175309468049
motif_interface_immune,2,utag_domain::CD4 T cell__02,CD4 T cell,CD3e;CD4;CD45RO;CD45;CD20,0.09997600753486964,0.08090431314729744,0.019071694387572197,0.5731013716962194
motif_interface_immune,6,utag_domain::Macrophage__06,Macrophage,Vimentin;CD14;CD68;CD31;CD4,0.11219309805371393,0.09343879093711982,0.018754307116594107,0.5153061224489797
motif_interface_immune,7,utag_domain::Tumor__07,Tumor,CD117;PanCK;CD56;CD163;CD38,0.04496568370352678,0.04635440857500669,-0.00138872487147991,0.5148879223820676
motif_interface_immune,9,utag_domain::Macrophage__09,Macrophage,CD31;Vimentin;CD68;PDL1;CD11b,0.06314938989983881,0.07099759529882486,-0.00784820539898605,0.4929742388758782
motif_interface_immune,5,utag_domain::Tumor__05,Tumor,Vimentin;PDL1;PD1;ICOS;CD38,0.08853680236529247,0.18652778180098353,-0.09799097943569106,0.3647540983606557
motif_interface_immune,1,utag_domain::Tumor__01,Tumor,FoxP3;CD11b;CD117;CD8;PanCK,0.07508077566104324,0.2991638861161332,-0.22408311045508997,0.24941451990632318
motif_immune_exclusion,8,utag_domain::Tumor__08,Tumor,CD163;PanCK;CD15;PDL1;Ki67,0.19024185901922208,0.11892382321182374,0.07131803580739834,0.6373574552002058
motif_immune_exclusion,6,utag_domain::Macrophage__06,Macrophage,Vimentin;CD14;CD68;CD31;CD4,0.13571962395211892,0.07090592054176337,0.06481370341035556,0.6299408385492583
motif_immune_exclusion,3,utag_domain::Tumor__03,Tumor,CD163;PanCK;CD15;PDL1;CD20,0.10591929986558905,0.08445947083577206,0.021459829029816996,0.6225242218983109
motif_immune_exclusion,0,utag_domain::Tumor__00,Tumor,CD69;CD14;CD11c;CD45;CD163,0.05157864232446356,0.033768620377297616,0.017810021947165945,0.5112321015176198
motif_immune_exclusion,7,utag_domain::Tumor__07,Tumor,CD117;PanCK;CD56;CD163;CD38,0.05595049277076764,0.047971892265950784,0.007978600504816857,0.48538111978050247
motif_immune_exclusion,2,utag_domain::CD4 T cell__02,CD4 T cell,CD3e;CD4;CD45RO;CD45;CD20,0.09623751885281961,0.10139033838728592,-0.0051528195344663075,0.6244533996398869
motif_immune_exclusion,4,utag_domain::Tumor__04,Tumor,CD69;CD11c;CD14;CD38;CD45,0.11781058344930044,0.12790188390573232,-0.010091300456431876,0.48238017662693994
motif_immune_exclusion,9,utag_domain::Macrophage__09,Macrophage,CD31;Vimentin;CD68;PDL1;CD11b,0.07167831942450552,0.08803939451852337,-0.016361075094017852,0.5420560747663552
motif_immune_exclusion,5,utag_domain::Tumor__05,Tumor,Vimentin;PDL1;PD1;ICOS;CD38,0.11049426844374112,0.13886119791982257,-0.02836692947608145,0.49858526965617767
motif_immune_exclusion,1,utag_domain::Tumor__01,Tumor,FoxP3;CD11b;CD117;CD8;PanCK,0.06436939189747198,0.18777745803602833,-0.12340806613855634,0.3887507502357884
motif_t_tumor_mixing,5,utag_domain::Tumor__05,Tumor,Vimentin;PDL1;PD1;ICOS;CD38,0.14519819516019924,0.09724755659205428,0.047950638568144965,0.5341101694915253
motif_t_tumor_mixing,3,utag_domain::Tumor__03,Tumor,CD163;PanCK;CD15;PDL1;CD20,0.1312311285784893,0.09280196899808572,0.03842915958040356,0.4835098870056498
motif_t_tumor_mixing,4,utag_domain::Tumor__04,Tumor,CD69;CD11c;CD14;CD38;CD45,0.10725678500219155,0.09010780520220008,0.01714897979999147,0.5120056497175142
motif_t_tumor_mixing,1,utag_domain::Tumor__01,Tumor,FoxP3;CD11b;CD117;CD8;PanCK,0.15509470222835825,0.13848479513492618,0.016609907093432075,0.49053672316384184
motif_t_tumor_mixing,8,utag_domain::Tumor__08,Tumor,CD163;PanCK;CD15;PDL1;Ki67,0.1847679945197106,0.17449763016850628,0.01027036435120432,0.4661016949152542
motif_t_tumor_mixing,0,utag_domain::Tumor__00,Tumor,CD69;CD14;CD11c;CD45;CD163,0.03080792537701694,0.03119988708375211,-0.0003919617067351701,0.5286723163841807
motif_t_tumor_mixing,7,utag_domain::Tumor__07,Tumor,CD117;PanCK;CD56;CD163;CD38,0.06739692153512249,0.0699598821302563,-0.0025629605951338202,0.4876412429378531
motif_t_tumor_mixing,6,utag_domain::Macrophage__06,Macrophage,Vimentin;CD14;CD68;CD31;CD4,0.08191382523170974,0.10254607439691196,-0.02063224916520222,0.415819209039548
motif_t_tumor_mixing,9,utag_domain::Macrophage__09,Macrophage,CD31;Vimentin;CD68;PDL1;CD11b,0.05734650471108267,0.08987981187989172,-0.03253330716880905,0.38622881355932204
motif_t_tumor_mixing,2,utag_domain::CD4 T cell__02,CD4 T cell,CD3e;CD4;CD45RO;CD45;CD20,0.03898601765611921,0.11327458841341548,-0.07428857075729627,0.32556497175141247
motif_cd8_tumor_contact,4,utag_domain::Tumor__04,Tumor,CD69;CD11c;CD14;CD38;CD45,0.1007869139933268,0.0588571636719333,0.041929750321393504,0.5325738962102599
motif_cd8_tumor_contact,0,utag_domain::Tumor__00,Tumor,CD69;CD14;CD11c;CD45;CD163,0.04790991234028005,0.011683343476673002,0.03622656886360705,0.5525277343459162
motif_cd8_tumor_contact,3,utag_domain::Tumor__03,Tumor,CD163;PanCK;CD15;PDL1;CD20,0.12737517689748182,0.10454387574950329,0.02283130114797853,0.4701436974164247
motif_cd8_tumor_contact,8,utag_domain::Tumor__08,Tumor,CD163;PanCK;CD15;PDL1;Ki67,0.19883904303982408,0.1776905272228616,0.021148515816962477,0.4621025984662348
motif_cd8_tumor_contact,5,utag_domain::Tumor__05,Tumor,Vimentin;PDL1;PD1;ICOS;CD38,0.12888495724718063,0.11377990029913385,0.015105056948046786,0.47386642841188303
motif_cd8_tumor_contact,1,utag_domain::Tumor__01,Tumor,FoxP3;CD11b;CD117;CD8;PanCK,0.1528627819965227,0.1522580811537105,0.0006047008428121947,0.44657881021517387
motif_cd8_tumor_contact,7,utag_domain::Tumor__07,Tumor,CD117;PanCK;CD56;CD163;CD38,0.049970441019961245,0.06741076181851054,-0.01744032079854929,0.4565929565929567
motif_cd8_tumor_contact,2,utag_domain::CD4 T cell__02,CD4 T cell,CD3e;CD4;CD45RO;CD45;CD20,0.07009593504944128,0.09932635900511336,-0.029230423955672075,0.335864790410245
motif_cd8_tumor_contact,9,utag_domain::Macrophage__09,Macrophage,CD31;Vimentin;CD68;PDL1;CD11b,0.053027063735637085,0.09807582770061793,-0.045048763964980844,0.3517236244508972
motif_cd8_tumor_contact,6,utag_domain::Macrophage__06,Macrophage,Vimentin;CD14;CD68;CD31;CD4,0.07024777468034427,0.11637415990194269,-0.046126385221598426,0.3839624748715658
motif_macrophage_tumor_niche,4,utag_domain::Tumor__04,Tumor,CD69;CD11c;CD14;CD38;CD45,0.143241304477786,0.04093445776665057,0.10230684671113542,0.6307686961356685
motif_macrophage_tumor_niche,0,utag_domain::Tumor__00,Tumor,CD69;CD14;CD11c;CD45;CD163,0.06861028287012938,0.01282138823835188,0.0557888946317775,0.6111342785654712
motif_macrophage_tumor_niche,1,utag_domain::Tumor__01,Tumor,FoxP3;CD11b;CD117;CD8;PanCK,0.15342504834887316,0.11111161960182782,0.04231342874704534,0.4470739505143174
motif_macrophage_tumor_niche,5,utag_domain::Tumor__05,Tumor,Vimentin;PDL1;PD1;ICOS;CD38,0.1256779661895093,0.10940581405883991,0.01627215213066939,0.4781762579927717
motif_macrophage_tumor_niche,7,utag_domain::Tumor__07,Tumor,CD117;PanCK;CD56;CD163;CD38,0.07370197381981938,0.07078659776436604,0.0029153760554533475,0.4557269947178204
motif_macrophage_tumor_niche,6,utag_domain::Macrophage__06,Macrophage,Vimentin;CD14;CD68;CD31;CD4,0.08907640629905678,0.10742844461688107,-0.018352038317824296,0.37635529608006674
motif_macrophage_tumor_niche,2,utag_domain::CD4 T cell__02,CD4 T cell,CD3e;CD4;CD45RO;CD45;CD20,0.07331262926806252,0.09462357152529247,-0.021310942257229945,0.40009035307200447
motif_macrophage_tumor_niche,3,utag_domain::Tumor__03,Tumor,CD163;PanCK;CD15;PDL1;CD20,0.0942575452256344,0.127624432680324,-0.0333668874546896,0.3550875729774812
motif_macrophage_tumor_niche,8,utag_domain::Tumor__08,Tumor,CD163;PanCK;CD15;PDL1;Ki67,0.14200906465256363,0.20864623180399,-0.06663716715142637,0.33576591604114536
motif_macrophage_tumor_niche,9,utag_domain::Macrophage__09,Macrophage,CD31;Vimentin;CD68;PDL1;CD11b,0.036687778848565444,0.11661744194347622,-0.07992966309491077,0.2660550458715596
motif_apc_t_contact,9,utag_domain::Macrophage__09,Macrophage,CD31;Vimentin;CD68;PDL1;CD11b,0.09775574563898744,0.05007112896040138,0.047684616678586055,0.6615780998389694
motif_apc_t_contact,1,utag_domain::Tumor__01,Tumor,FoxP3;CD11b;CD117;CD8;PanCK,0.17743554170747372,0.130177781538999,0.047257760168474716,0.6111433172302737
motif_apc_t_contact,6,utag_domain::Macrophage__06,Macrophage,Vimentin;CD14;CD68;CD31;CD4,0.10432863936608132,0.0764070436557722,0.027921595710309124,0.6080837359098229
motif_apc_t_contact,8,utag_domain::Tumor__08,Tumor,CD163;PanCK;CD15;PDL1;Ki67,0.16024667603257464,0.14917038553844073,0.011076290494133917,0.5903381642512078
motif_apc_t_contact,7,utag_domain::Tumor__07,Tumor,CD117;PanCK;CD56;CD163;CD38,0.06175849908234516,0.051954947121106564,0.009803551961238596,0.5718518518518518
motif_apc_t_contact,5,utag_domain::Tumor__05,Tumor,Vimentin;PDL1;PD1;ICOS;CD38,0.11381715595872029,0.10938573065945179,0.004431425299268502,0.5752657004830918
motif_apc_t_contact,3,utag_domain::Tumor__03,Tumor,CD163;PanCK;CD15;PDL1;CD20,0.08885286094582029,0.09773946146403617,-0.008886600518215881,0.5665378421900161
motif_apc_t_contact,2,utag_domain::CD4 T cell__02,CD4 T cell,CD3e;CD4;CD45RO;CD45;CD20,0.09429425660813294,0.10526314842147057,-0.010968891813337628,0.5684057971014492
motif_apc_t_contact,0,utag_domain::Tumor__00,Tumor,CD69;CD14;CD11c;CD45;CD163,0.010308777719255013,0.06938179425809614,-0.059073016538841124,0.44128824476650563
motif_apc_t_contact,4,utag_domain::Tumor__04,Tumor,CD69;CD11c;CD14;CD38;CD45,0.09120184694060918,0.16044857838222543,-0.06924673144161625,0.43909822866344606
