task,kind,region_id,n_cells,top_k,top_expected_frac,background_frac,enrichment,passed,dataset,selected
motif_cd8_high,control,NTImg0720,1864,187,0.3689839572192513,0.28379828326180256,1.3001627528481747,True,tnbc_wang2023,True
motif_cd8_high,control,NTImg0724,1279,128,0.28125,0.3393275996872557,0.8288450460829493,False,tnbc_wang2023,True
motif_cd8_high,control,NTImg0725,1096,110,0.42727272727272725,0.5027372262773723,0.8498927569707968,False,tnbc_wang2023,True
motif_cd8_high,control,NTImg0726,458,46,0.0,0.002183406113537118,0.0,False,tnbc_wang2023,True
motif_cd8_high,control,NTImg0727,486,49,0.46938775510204084,0.42386831275720166,1.1073905290271449,False,tnbc_wang2023,True
motif_cd8_high,control,NTImg0728,425,43,0.0,0.002352941176470588,0.0,False,tnbc_wang2023,True
motif_cd8_high,control,NTImg0729,497,50,0.0,0.0,1.0,False,tnbc_wang2023,True
motif_cd8_high,control,NTImg0730,383,39,0.0,0.0,1.0,False,tnbc_wang2023,True
motif_cd8_high,control,NTImg0731,1591,160,0.21875,0.2752985543683218,0.794591894977169,False,tnbc_wang2023,True
motif_cd8_high,control,NTImg0732,1931,194,0.3247422680412371,0.3200414293112377,1.0146882193974578,False,tnbc_wang2023,True
motif_cd8_high,control,NTImg0733,1854,186,0.23655913978494625,0.30151024811218985,0.7845807605747591,False,tnbc_wang2023,True
motif_cd8_high,control,NTImg0737,851,86,0.0,0.008225616921269096,0.0,False,tnbc_wang2023,True
motif_cd8_high,control,NTImg0738,1226,123,0.0,0.02936378466557912,0.0,False,tnbc_wang2023,True
motif_cd8_high,control,NTImg0739,893,90,0.0,0.007838745800671893,0.0,False,tnbc_wang2023,True
motif_cd8_high,control,NTImg0743,564,57,0.38596491228070173,0.19858156028368795,1.9436090225563907,True,tnbc_wang2023,True
motif_cd8_high,control,NTImg0744,915,92,0.5652173913043478,0.4644808743169399,1.2168797953964192,False,tnbc_wang2023,True
motif_cd8_high,control,NTImg0745,802,81,0.0,0.02493765586034913,0.0,False,tnbc_wang2023,True
motif_cd8_high,control,NTImg0749,1868,187,0.26737967914438504,0.2890792291220557,0.9249356308179838,False,tnbc_wang2023,True
motif_cd8_high,control,NTImg0750,1126,113,0.1415929203539823,0.09147424511545293,1.5478993040639228,True,tnbc_wang2023,True
motif_cd8_high,control,NTImg0751,1002,101,0.3069306930693069,0.10778443113772455,2.8476347634763477,True,tnbc_wang2023,True
motif_cd8_high,control,NTImg0755,1279,128,0.046875,0.03049257232212666,1.5372596153846154,True,tnbc_wang2023,True
motif_cd8_high,control,NTImg0756,1021,103,0.14563106796116504,0.040156709108716944,3.626568789959744,True,tnbc_wang2023,True
